solar_646,diesel_646,wind_646,battery_646
0.0,0.0,0.019,0.0
0.0,0.0,0.02,0.0
0.0,0.0,0.055,0.0
0.0,0.0,0.281,0.0
0.0,0.0,0.112,0.0
0.0,0.0,0.041,0.0
0.0,0.0,0.03,0.0
0.0,0.0,0.011,0.0
0.0,0.0,0.012,0.0
0.0,0.0,0.011,0.0
0.0,0.0,0.0,40.224
0.0,0.0,0.007,102.264
78.217,0.0,0.012,54.987
194.87,0.0,0.023,-35.526
287.265,0.0,0.0,-108.473
347.883,0.0,0.0,-75.768
382.47,0.0,0.048,0.0
389.803,0.0,0.19,0.0
372.02,0.0,0.295,0.0
330.834,0.0,0.306,0.0
262.577,0.0,0.579,0.0
167.311,0.0,0.438,0.0
57.99100000000001,0.0,0.366,0.0
0.0,0.0,0.11,0.0
0.0,0.0,0.134,0.0
0.0,0.0,0.175,0.0
0.0,0.0,0.147,0.0
0.0,0.0,0.164,0.0
0.0,0.0,0.197,0.0
0.0,0.0,0.26,0.0
0.0,0.0,0.153,0.0
0.0,0.0,0.192,0.0
0.0,0.0,0.32,10.581
0.0,0.0,0.293,61.718
0.0,0.0,0.282,61.728
0.0,0.0,0.196,47.412
45.708,0.0,0.159,16.035
111.582,0.0,0.055,-51.024
147.94,0.0,0.578,-89.21
260.561,0.0,1.0,-79.533
291.298,0.0,1.0,0.0
242.47300000000004,0.0,1.0,0.0
235.507,0.0,1.0,0.0
243.879,0.0,1.0,0.0
194.993,0.0,1.0,0.0
124.842,0.0,0.982,0.0
40.942,0.0,0.565,0.0
0.0,0.0,0.57,0.0
0.0,0.0,0.035,0.0
0.0,0.0,0.265,0.0
0.0,0.0,0.448,0.0
0.0,0.0,0.599,0.0
0.0,0.0,0.53,0.0
0.0,0.0,0.07,0.0
0.0,0.0,0.285,0.0
0.0,0.0,0.08,0.0
0.0,0.0,0.16,0.0
0.0,0.0,0.114,0.0
0.0,0.0,0.045,0.0
0.0,0.0,0.0,0.0
65.812,0.0,0.0,26.25
70.212,0.0,0.013,39.621
266.732,0.0,0.009,-0.348
159.917,0.0,0.019,29.812
380.453,0.0,0.19,-106.136
269.971,0.0,0.127,0.0
245.65100000000004,0.0,0.355,12.174
332.728,0.0,0.541,-13.548
259.4,0.0,0.639,0.0
157.351,0.0,0.256,0.0
50.963,0.0,0.268,0.0
0.0,0.0,0.127,6.154
0.0,0.0,0.255,-6.848
0.0,0.0,0.17,0.0
0.0,0.0,0.188,0.0
0.0,0.0,0.212,0.0
0.0,0.0,0.223,0.0
0.0,0.0,0.145,0.0
0.0,0.0,0.138,0.0
0.0,0.0,0.05,0.0
0.0,0.0,0.038,0.0
0.0,0.0,0.031,0.0
0.0,0.0,0.031,0.0
0.0,0.0,0.021,0.0
37.336,0.0,0.019,50.098
101.132,0.0,0.0,10.529
126.981,0.0,0.0,-2.498
168.167,0.0,0.018,-33.541
113.17,0.0,0.013,14.221
112.19299999999998,0.0,0.016,42.731
152.035,0.0,0.148,7.902
130.83,0.0,0.103,29.545
127.225,0.0,0.067,25.148
43.631,0.0,0.04,3.785
22.732,0.0,0.075,-45.814
0.0,0.0,0.079,7.431
0.0,0.0,0.112,-14.074
0.0,0.0,0.252,-16.636
0.0,0.0,0.176,-82.223
0.0,0.0,0.087,-18.21
0.0,0.0,0.06,0.0
0.0,0.0,0.13,0.0
0.0,0.0,0.119,0.0
0.0,0.0,0.024,0.0
0.0,0.0,0.02,0.0
0.0,0.0,0.123,0.0
0.0,0.0,0.088,0.0
0.0,0.0,0.004,0.0
21.815,0.0,0.082,68.834
34.22,0.0,0.0,79.279
77.484,0.0,0.009,45.102
181.183,0.0,0.0,-50.024
225.18,0.0,0.0,-101.316
285.798,0.0,0.014,-63.054
310.607,0.0,0.004,-0.635
236.729,0.0,0.0,0.0
201.531,0.0,0.0,0.0
105.532,0.0,0.0,0.0
37.031,0.0,0.0,0.0
0.0,0.0,0.008,5.324
0.0,0.0,0.074,-5.925
0.0,0.0,0.077,0.0
0.0,0.0,0.028,0.0
0.0,0.0,0.045,0.0
0.0,0.0,0.062,0.0
0.0,0.0,0.101,0.0
0.0,0.0,0.062,0.0
0.0,0.0,0.097,0.0
0.0,0.0,0.09,0.0
0.0,0.0,0.132,0.0
0.0,0.0,0.119,0.0
0.0,0.0,0.149,0.0
48.519,0.0,0.138,47.719
94.533,0.0,0.075,24.622
181.977,0.0,0.019,-52.653999999999996
245.834,0.0,0.019,-27.854
190.41,0.0,0.019,0.0
259.155,0.0,0.025,0.0
249.562,0.0,0.0,0.0
158.145,0.0,0.0,6.567
139.508,0.0,0.0,6.394
83.961,0.0,0.002,-13.886
26.459,0.0,0.018,0.0
0.0,0.0,0.0,8.321
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.03,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.06,0.0
0.0,0.0,0.024,0.0
0.0,0.0,0.005,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.026,1.45
66.485,0.0,0.0,40.581
175.866,0.0,0.0,0.0
265.877,0.0,0.0,0.0
326.37399999999997,0.0,0.02,-7.848
359.49399999999997,0.0,0.0,-48.727
69.968,0.0,0.018,109.554
105.227,0.0,0.0,78.677
316.902,0.0,0.0,-6.815
242.351,0.0,0.0,0.0
148.674,0.0,0.0,0.0
44.119,0.0,0.0,0.0
0.0,0.0,0.0,15.367
0.0,0.0,0.088,0.0
0.0,0.0,0.049,0.0
0.0,0.0,0.022,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
67.035,0.0,0.0,0.0
177.089,0.0,0.0,-13.128
267.833,0.0,0.0,-81.421
327.167,0.0,0.0,-109.554
359.983,0.0,0.0,-15.665
366.5210000000001,0.0,0.032,0.0
349.166,0.0,0.043,0.0
235.568,0.0,0.032,0.0
238.012,0.0,0.027,0.0
141.219,0.0,0.039,0.0
40.636,0.0,0.066,0.0
0.0,0.0,0.133,0.0
0.0,0.0,0.181,0.0
0.0,0.0,0.449,0.0
0.0,0.0,0.418,0.0
0.0,0.0,0.363,0.0
0.0,0.0,0.447,0.0
0.0,0.0,0.306,0.0
0.0,0.0,0.08,0.0
0.0,0.0,0.191,0.0
0.0,0.0,0.191,28.911
0.0,0.0,0.252,61.759
0.0,0.0,0.196,61.815
0.0,0.0,0.149,38.0
56.585,0.0,0.146,6.989
155.395,0.0,0.141,-95.24900000000001
207.459,0.0,0.082,-109.55399999999999
189.066,0.0,0.034,-14.964
236.179,0.0,0.034,0.0
161.14,0.0,0.067,0.0
213.569,0.0,0.046,0.0
157.656,0.0,0.05,0.0
116.348,0.0,0.077,0.0
93.922,0.0,0.147,0.0
42.042,0.0,0.162,0.0
0.0,0.0,0.29,0.0
0.0,0.0,0.252,0.0
0.0,0.0,0.193,0.0
0.0,0.0,0.165,0.0
0.0,0.0,0.127,0.0
0.0,0.0,0.21,0.0
0.0,0.0,0.161,0.0
0.0,0.0,0.159,0.0
0.0,0.0,0.171,0.0
0.0,0.0,0.133,0.0
0.0,0.0,0.144,61.854
0.0,0.0,0.151,61.86
0.0,0.0,0.134,36.971
10.327,0.0,0.137,34.342
51.391,0.0,0.083,2.447
102.66000000000001,0.0,0.043,-39.842999999999996
289.342,0.0,0.044,-109.554
373.487,0.0,0.04,-70.37
378.803,0.0,0.031,0.0
360.10400000000004,0.0,0.019,0.0
317.757,0.0,0.012,0.0
246.017,0.0,0.0,0.0
149.04,0.0,0.0,0.0
41.981,0.0,0.0,0.0
0.0,0.0,0.019,0.0
0.0,0.0,0.024,0.0
0.0,0.0,0.012,0.0
0.0,0.0,0.022,0.0
0.0,0.0,0.038,0.0
0.0,0.0,0.059,0.0
0.0,0.0,0.041,0.0
0.0,0.0,0.046,0.0
0.0,0.0,0.007,0.0
0.0,0.0,0.003,0.0
0.0,0.0,0.001,0.0
0.0,0.0,0.003,0.0
0.0,0.0,0.0,0.0
2.75,0.0,0.015,84.293
85.061,0.0,0.009,27.618
162.545,0.0,0.0,0.0
336.945,0.0,0.009,-52.428
295.698,0.0,0.02,-14.809
297.103,0.0,0.021,0.0
359.432,0.0,0.049,-46.637
312.563,0.0,0.052,0.0
240.518,0.0,0.056,0.0
142.869,0.0,0.063,0.0
38.681,0.0,0.071,0.0
0.0,0.0,0.145,4.867
0.0,0.0,0.191,0.0
0.0,0.0,0.144,0.0
0.0,0.0,0.142,0.0
0.0,0.0,0.188,0.0
0.0,0.0,0.186,0.0
0.0,0.0,0.187,0.0
0.0,0.0,0.123,0.0
0.0,0.0,0.161,0.0
0.0,0.0,0.192,0.0
0.0,0.0,0.271,0.0
0.0,0.0,0.24,0.0
0.0,0.0,0.161,0.0
63.979,0.0,0.217,55.654
176.172,0.0,0.05,93.823
268.627,0.0,0.064,15.398
330.467,0.0,0.059,-34.905
359.982,0.0,0.062,-70.875
362.671,0.0,0.068,-55.109
350.75500000000005,0.0,0.069,-38.686
299.058,0.0,0.064,0.0
224.691,0.0,0.065,0.0
130.953,0.0,0.063,0.0
33.181,0.0,0.092,0.0
0.0,0.0,0.103,6.109
0.0,0.0,0.15,0.0
0.0,0.0,0.201,0.0
0.0,0.0,0.208,0.0
0.0,0.0,0.25,0.0
0.0,0.0,0.187,0.0
0.0,0.0,0.279,0.0
0.0,0.0,0.203,0.0
0.0,0.0,0.181,0.0
0.0,0.0,0.25,0.0
0.0,0.0,0.205,0.0
0.0,0.0,0.119,0.0
0.0,0.0,0.063,0.0
62.452,0.0,0.031,43.67
172.38300000000004,0.0,0.027,95.894
262.089,0.0,0.0,19.104
323.013,0.0,0.0,-28.049
356.255,0.0,0.016,-66.032
362.671,0.0,0.034,-53.085
345.37799999999993,0.0,0.041,-34.664
301.625,0.0,0.058,-1.549
230.06799999999998,0.0,0.062,0.0
133.764,0.0,0.04,0.0
33.976,0.0,0.025,0.0
0.0,0.0,0.035,6.793
0.0,0.0,0.012,0.0
0.0,0.0,0.117,0.0
0.0,0.0,0.111,0.0
0.0,0.0,0.14,0.0
0.0,0.0,0.143,0.0
0.0,0.0,0.198,0.0
0.0,0.0,0.145,0.0
0.0,0.0,0.22,0.0
0.0,0.0,0.351,0.0
0.0,0.0,0.478,0.0
0.0,0.0,0.241,0.0
0.0,0.0,0.271,1.186
60.557,0.0,0.306,105.057
169.022,0.0,0.115,84.439
267.343,0.0,0.094,-17.767
333.462,0.0,0.151,-82.84
369.209,0.0,0.252,-109.554
376.236,0.0,0.311,-9.606
358.21,0.0,0.222,0.0
169.022,0.0,0.189,0.0
240.518,0.0,0.197,0.0
135.597,0.0,0.238,0.0
33.914,0.0,0.24,0.0
0.0,0.0,0.249,0.0
0.0,0.0,0.453,0.0
0.0,0.0,0.962,0.0
0.0,0.0,0.537,0.0
0.0,0.0,0.506,0.0
0.0,0.0,0.427,0.0
0.0,0.0,0.384,0.0
0.0,0.0,0.447,0.0
0.0,0.0,0.409,0.0
0.0,0.0,0.389,0.0
0.0,0.0,0.354,0.0
0.0,0.0,0.275,29.037
0.0,0.0,0.269,105.393
60.129,0.0,0.265,63.044
169.817,0.0,0.118,-31.559
268.139,0.0,0.027,-109.555
335.479,0.0,0.031,-78.655
356.866,0.0,0.05,0.0
363.221,0.0,0.029,0.0
275.532,0.0,0.029,0.0
206.114,0.0,0.007,0.0
201.531,0.0,0.001,0.0
102.599,0.0,0.0,0.0
27.009,0.0,0.0,0.0
0.0,0.0,0.034,0.0
0.0,0.0,0.018,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.039,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,36.348
0.0,0.0,0.0,62.011
0.0,0.0,0.0,62.011
0.0,0.0,0.0,37.105
51.391,0.0,0.0,-26.739
156.129,0.0,0.0,-105.314
260.439,0.0,0.0,-87.715
306.452,0.0,0.0,0.0
304.68,0.0,0.015,0.0
299.119,0.0,0.025,0.0
344.828,0.0,0.05,0.0
221.88000000000002,0.0,0.11,0.0
227.38,0.0,0.088,0.0
86.52799999999999,0.0,0.074,0.0
25.603999999999996,0.0,0.073,0.0
0.0,0.0,0.107,0.0
0.0,0.0,0.053,0.0
0.0,0.0,0.071,0.0
0.0,0.0,0.455,0.0
0.0,0.0,0.598,0.0
0.0,0.0,0.539,0.0
0.0,0.0,0.519,0.0
0.0,0.0,0.621,0.0
0.0,0.0,0.49,0.0
0.0,0.0,0.463,0.0
0.0,0.0,0.483,0.0
0.0,0.0,0.499,0.0
0.0,0.0,0.614,26.736
66.118,0.0,0.55,109.554
188.577,0.0,0.314,61.184
289.403,0.0,0.116,-28.598
358.3929999999999,0.0,0.153,-85.9
381.004,0.0,0.187,-105.27
387.358,0.0,0.146,0.0
305.719,0.0,0.113,0.0
322.096,0.0,0.081,0.0
246.017,0.0,0.063,0.0
144.091,0.0,0.086,0.0
34.281,0.0,0.055,0.0
0.0,0.0,0.051,5.375
0.0,0.0,0.062,0.0
0.0,0.0,0.171,0.0
0.0,0.0,0.148,0.0
0.0,0.0,0.151,0.0
0.0,0.0,0.139,0.0
0.0,0.0,0.226,0.0
0.0,0.0,0.27,0.0
0.0,0.0,0.207,0.0
0.0,0.0,0.198,0.0
0.0,0.0,0.216,0.0
0.0,0.0,0.155,0.0
0.0,0.0,0.212,0.0
22.06,0.0,0.22,63.583
27.254,0.0,0.157,80.466
162.362,0.0,0.061,0.0
159.856,0.0,0.037,0.0
229.702,0.0,0.007,0.0
375.137,0.0,0.011,-72.047
352.711,0.0,0.0,-44.232
308.041,0.0,0.0,0.0
235.385,0.0,0.0,0.0
135.475,0.0,0.0,0.0
31.165,0.0,0.0,0.0
0.0,0.0,0.007,3.533
0.0,0.0,0.047,0.0
0.0,0.0,0.001,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.02,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
60.007,0.0,0.012,19.963
173.789,0.0,0.0,14.435
217.175,0.0,0.0,44.198
300.647,0.0,0.0,-29.205
336.151,0.0,0.009,-74.892
316.413,0.0,0.102,-37.318
228.357,0.0,0.181,0.0
108.526,0.0,0.164,29.818
125.27,0.0,0.171,12.005
27.681999999999995,0.0,0.201,10.726
7.699999999999999,0.0,0.175,0.0
0.0,0.0,0.216,2.192
0.0,0.0,0.176,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.009,0.0
0.0,0.0,0.027,0.0
0.0,0.0,0.033,0.0
0.0,0.0,0.027,0.0
0.0,0.0,0.099,0.0
0.0,0.0,0.067,0.0
0.0,0.0,0.171,0.0
0.0,0.0,0.261,0.0
0.0,0.0,0.247,0.0
60.25200000000001,0.0,0.119,55.651
175.316,0.0,0.064,84.289
270.582,0.0,0.054,2.793
332.36199999999997,0.0,0.051,-49.166
366.5210000000001,0.0,0.063,-90.755
372.998,0.0,0.077,-75.009
354.48300000000006,0.0,0.029,-4.838
309.63,0.0,0.008,0.0
236.91199999999998,0.0,0.015,0.0
137.186,0.0,0.024,0.0
31.042,0.0,0.032,0.0
0.0,0.0,0.066,5.333
0.0,0.0,0.121,0.0
0.0,0.0,0.033,0.0
0.0,0.0,0.135,0.0
0.0,0.0,0.505,0.0
0.0,0.0,0.679,0.0
0.0,0.0,0.211,0.0
0.0,0.0,0.198,0.0
0.0,0.0,0.192,0.0
0.0,0.0,0.059,0.0
0.0,0.0,0.161,0.0
0.0,0.0,0.144,0.0
0.0,0.0,0.112,0.035
63.551,0.0,0.155,107.443
183.383,0.0,0.165,82.754
278.954,0.0,0.019,1.909
350.877,0.0,0.0,-61.505
383.02,0.0,0.016,-97.756
388.458,0.0,0.071,-60.507
369.271,0.0,0.106,0.0
315.557,0.0,0.077,0.0
229.09100000000004,0.0,0.084,0.0
128.692,0.0,0.103,0.0
27.315,0.0,0.107,0.0
0.0,0.0,0.058,0.0
0.0,0.0,0.068,0.0
0.0,0.0,0.03,0.0
0.0,0.0,0.064,0.0
0.0,0.0,0.023,0.0
0.0,0.0,0.045,0.0
0.0,0.0,0.04,0.0
0.0,0.0,0.039,0.0
0.0,0.0,0.031,0.0
0.0,0.0,0.03,0.0
0.0,0.0,0.036,0.0
0.0,0.0,0.071,28.152
0.0,0.0,0.14,105.729
60.374,0.0,0.274,63.593
176.905,0.0,0.149,-30.883
272.477,0.0,0.004,-109.554
346.111,0.0,0.065,-79.33
382.653,0.0,0.055,0.0
389.314,0.0,0.134,0.0
367.376,0.0,0.149,0.0
319.285,0.0,0.131,0.0
242.045,0.0,0.164,0.0
134.314,0.0,0.161,0.0
29.759000000000004,0.0,0.149,0.0
0.0,0.0,0.129,0.0
0.0,0.0,0.38,0.0
0.0,0.0,0.574,0.0
0.0,0.0,0.471,0.0
0.0,0.0,0.333,0.0
0.0,0.0,0.501,0.0
0.0,0.0,0.513,0.0
0.0,0.0,0.596,0.0
0.0,0.0,0.569,0.0
0.0,0.0,0.495,21.415
0.0,0.0,0.522,61.489
0.0,0.0,0.571,61.44
0.0,0.0,0.612,36.492
31.592000000000002,0.0,0.56,16.232
58.174,0.0,0.32,0.406
270.643,0.0,0.1,-109.55399999999999
337.862,0.0,0.094,-109.55499999999999
373.243,0.0,0.141,-0.659
379.475,0.0,0.151,0.0
359.188,0.0,0.139,0.0
310.974,0.0,0.127,0.0
228.357,0.0,0.132,0.0
128.325,0.0,0.125,0.0
26.765,0.0,0.135,0.0
0.0,0.0,0.42,0.0
0.0,0.0,0.467,0.0
0.0,0.0,0.528,0.0
0.0,0.0,0.664,0.0
0.0,0.0,0.601,0.0
0.0,0.0,0.656,0.0
0.0,0.0,0.596,0.0
0.0,0.0,0.679,0.0
0.0,0.0,0.669,0.0
0.0,0.0,0.594,0.0
0.0,0.0,0.554,0.0
0.0,0.0,0.543,0.0
0.0,0.0,0.535,16.678
56.035,0.0,0.491,109.554
169.756,0.0,0.207,71.242
261.661,0.0,0.054,-23.611
331.507,0.0,0.069,-91.989
353.504,0.0,0.093,-104.168
118.609,0.0,0.103,109.554
346.661,0.0,0.067,-105.183
292.092,0.0,0.077,-16.739
147.757,0.0,0.082,0.0
118.97599999999998,0.0,0.157,0.0
22.06,0.0,0.152,0.0
0.0,0.0,0.118,0.0
0.0,0.0,0.231,0.0
0.0,0.0,0.313,0.0
0.0,0.0,0.371,0.0
0.0,0.0,0.502,0.0
0.0,0.0,0.501,0.0
0.0,0.0,0.449,0.0
0.0,0.0,0.472,0.0
0.0,0.0,0.444,0.0
0.0,0.0,0.438,0.0
0.0,0.0,0.42,0.0
0.0,0.0,0.391,0.0
0.0,0.0,0.325,21.336
53.652,0.0,0.349,109.554
167.25,0.0,0.225,66.584
262.272,0.0,0.115,-24.304
329.123,0.0,0.171,-83.942
364.076,0.0,0.186,-109.554
370.1259999999999,0.0,0.164,-1.9669999999999999
348.616,0.0,0.157,0.0
302.969,0.0,0.193,0.0
218.458,0.0,0.161,0.0
121.787,0.0,0.07,0.0
23.71,0.0,0.209,0.0
0.0,0.0,0.136,0.0
0.0,0.0,0.243,0.0
0.0,0.0,0.298,0.0
0.0,0.0,0.379,0.0
0.0,0.0,0.439,0.0
0.0,0.0,0.374,0.0
0.0,0.0,0.362,0.0
0.0,0.0,0.327,0.0
0.0,0.0,0.317,0.0
0.0,0.0,0.341,0.0
0.0,0.0,0.31,0.0
0.0,0.0,0.359,0.0
0.0,0.0,0.369,0.0
50.963,0.0,0.374,19.803
163.278,0.0,0.311,53.469
257.383,0.0,0.163,-12.002
323.38,0.0,0.191,-69.542
231.90199999999996,0.0,0.255,0.0
183.505,0.0,0.361,12.536
269.422,0.0,0.269,-13.951
187.477,0.0,0.252,0.0
211.797,0.0,0.264,0.0
84.756,0.0,0.231,0.0
11.794,0.0,0.162,0.0
0.0,0.0,0.28,0.0
0.0,0.0,0.404,0.0
0.0,0.0,0.588,0.0
0.0,0.0,0.433,0.0
0.0,0.0,0.378,0.0
0.0,0.0,0.366,0.0
0.0,0.0,0.383,0.0
0.0,0.0,0.288,0.0
0.0,0.0,0.281,0.0
0.0,0.0,0.345,0.0
0.0,0.0,0.349,0.0
0.0,0.0,0.403,0.0
0.0,0.0,0.43,0.0
49.68,0.0,0.493,72.907
161.873,0.0,0.593,77.172
204.526,0.0,0.399,47.395
329.795,0.0,0.432,-69.998
363.954,0.0,0.575,-109.555
370.859,0.0,0.612,-40.215
349.35,0.0,0.707,0.0
301.869,0.0,0.745,0.0
226.952,0.0,0.771,0.0
124.292,0.0,0.896,0.0
22.976,0.0,0.428,0.0
0.0,0.0,0.449,0.0
0.0,0.0,0.454,0.0
0.0,0.0,0.604,0.0
0.0,0.0,0.825,0.0
0.0,0.0,0.783,0.0
0.0,0.0,0.794,0.0
0.0,0.0,0.818,0.0
0.0,0.0,0.778,0.0
0.0,0.0,0.808,0.0
0.0,0.0,0.645,0.0
0.0,0.0,0.62,0.0
0.0,0.0,0.536,0.0
0.0,0.0,0.586,0.0
28.659,0.0,0.583,45.392
96.916,0.0,0.648,0.0
167.067,0.0,0.544,0.0
204.709,0.0,0.599,22.769
256.956,0.0,0.653,-12.392
304.741,0.0,0.69,-44.674
278.343,0.0,0.753,-18.789
236.546,0.0,0.743,0.0
165.906,0.0,0.736,0.0
48.825,0.0,0.75,0.0
5.683,0.0,0.486,0.0
0.0,0.0,0.576,0.0
0.0,0.0,0.947,0.0
0.0,0.0,0.818,0.0
0.0,0.0,0.67,0.0
0.0,0.0,0.904,0.0
0.0,0.0,0.748,0.0
0.0,0.0,0.522,0.0
0.0,0.0,0.443,0.0
0.0,0.0,0.331,0.0
0.0,0.0,0.51,0.0
0.0,0.0,0.386,0.0
0.0,0.0,0.244,0.0
0.0,0.0,0.359,0.0
3.422,0.0,0.201,0.0
38.681,0.0,0.171,0.0
53.285,0.0,0.203,0.0
101.132,0.0,0.192,0.0
116.592,0.0,0.248,6.863
116.47,0.0,0.378,11.555
116.71499999999999,0.0,0.563,-20.498
82.556,0.0,0.353,0.0
54.752,0.0,0.519,0.0
29.27,0.0,0.524,0.0
22.976,0.0,0.948,0.0
0.0,0.0,0.749,0.0
0.0,0.0,0.504,0.0
0.0,0.0,0.948,0.0
0.0,0.0,1.0,0.0
0.0,0.0,0.863,0.0
0.0,0.0,0.974,0.0
0.0,0.0,0.957,0.0
0.0,0.0,0.793,0.0
0.0,0.0,0.954,0.0
0.0,0.0,0.597,32.019
0.0,0.0,0.587,61.424
0.0,0.0,0.647,61.363
0.0,0.0,0.663,42.668
55.54600000000001,0.0,0.693,-31.587
180.755,0.0,0.849,-109.555
292.948,0.0,0.947,-78.62700000000001
366.5210000000001,0.0,0.842,0.0
407.524,0.0,0.84,0.0
415.956,0.0,0.845,0.0
392.308,0.0,0.937,0.0
336.334,0.0,0.97,0.0
250.723,0.0,0.97,0.0
133.764,0.0,0.987,0.0
24.748,0.0,0.847,0.0
0.0,0.0,0.687,0.0
0.0,0.0,0.951,0.0
0.0,0.0,0.989,0.0
0.0,0.0,0.961,0.0
0.0,0.0,0.886,0.0
0.0,0.0,0.951,0.0
0.0,0.0,0.988,0.0
0.0,0.0,0.967,0.0
0.0,0.0,0.87,0.0
0.0,0.0,0.829,0.0
0.0,0.0,0.912,0.0
0.0,0.0,0.757,0.0
0.0,0.0,0.716,17.017
55.119,0.0,0.771,109.554
182.588,0.0,0.736,70.903
292.275,0.0,0.528,-31.316
365.543,0.0,0.578,-99.452
405.079,0.0,0.671,-88.99900000000001
412.351,0.0,0.803,0.0
387.9080000000001,0.0,0.847,0.0
332.301,0.0,0.861,0.0
247.78900000000002,0.0,0.89,0.0
131.014,0.0,0.939,0.0
23.221,0.0,0.533,0.0
0.0,0.0,0.514,0.0
0.0,0.0,0.71,0.0
0.0,0.0,0.923,0.0
0.0,0.0,0.952,0.0
0.0,0.0,0.875,0.0
0.0,0.0,0.719,0.0
0.0,0.0,0.761,0.0
0.0,0.0,0.695,0.0
0.0,0.0,0.782,0.0
0.0,0.0,0.684,0.0
0.0,0.0,0.549,0.0
0.0,0.0,0.403,0.0
0.0,0.0,0.405,11.494
49.68,0.0,0.492,109.554
166.456,0.0,0.335,76.426
268.749,0.0,0.049,-24.527
336.272,0.0,0.036,-83.122
370.065,0.0,0.118,-109.554
376.97,0.0,0.196,-2.564
358.75999999999993,0.0,0.329,0.0
306.697,0.0,0.286,0.0
228.05199999999996,0.0,0.465,0.0
116.898,0.0,0.433,0.0
16.988,0.0,0.145,0.0
0.0,0.0,0.198,0.0
0.0,0.0,0.359,0.0
0.0,0.0,0.826,0.0
0.0,0.0,0.875,0.0
0.0,0.0,0.665,0.0
0.0,0.0,0.408,0.0
0.0,0.0,0.563,0.0
0.0,0.0,0.498,0.0
0.0,0.0,0.231,0.0
0.0,0.0,0.144,0.0
0.0,0.0,0.13,0.0
0.0,0.0,0.074,0.0
0.0,0.0,0.031,0.0
6.722,0.0,0.078,63.153
146.107,0.0,0.046,24.767
60.679,0.0,0.0,109.554
326.31299999999993,0.0,0.0,-43.387
362.42599999999993,0.0,0.022,-89.468
372.326,0.0,0.045,-86.595
357.355,0.0,0.072,-0.317
305.964,0.0,0.07,0.0
224.019,0.0,0.144,0.0
115.37000000000002,0.0,0.144,0.0
17.538,0.0,0.105,0.0
0.0,0.0,0.2,0.0
0.0,0.0,0.282,0.0
0.0,0.0,0.144,0.0
0.0,0.0,0.099,0.0
0.0,0.0,0.098,0.0
0.0,0.0,0.104,0.0
0.0,0.0,0.126,0.0
0.0,0.0,0.073,0.0
0.0,0.0,0.001,0.0
0.0,0.0,0.008,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
43.325,0.0,0.0,73.5
154.296,0.0,0.002,106.337
249.31700000000004,0.0,0.0,17.638
320.874,0.0,0.0,-45.288
363.465,0.0,0.0,-100.455
368.048,0.0,0.03,-74.024
345.805,0.0,0.089,0.0
293.925,0.0,0.078,0.0
215.403,0.0,0.138,0.0
110.298,0.0,0.132,0.0
14.910000000000002,0.0,0.13,0.0
0.0,0.0,0.22,0.0
0.0,0.0,0.333,0.0
0.0,0.0,0.37,0.0
0.0,0.0,0.532,0.0
0.0,0.0,0.639,0.0
0.0,0.0,0.523,0.0
0.0,0.0,0.488,0.0
0.0,0.0,0.491,0.0
0.0,0.0,0.145,0.0
0.0,0.0,0.048,0.0
0.0,0.0,0.345,0.0
0.0,0.0,0.157,0.0
0.0,0.0,0.087,0.0
41.308,0.0,0.046,65.574
149.101,0.0,0.031,109.182
242.77899999999997,0.0,0.008,22.718
305.108,0.0,0.0,-43.241
339.145,0.0,0.0,-91.897
343.849,0.0,0.0,-80.929
324.96700000000004,0.0,0.0,-3.7
279.199,0.0,0.0,0.0
205.442,0.0,0.0,0.0
107.549,0.0,0.0,0.0
14.055000000000001,0.0,0.0,0.0
0.0,0.0,0.125,0.0
0.0,0.0,0.119,0.0
0.0,0.0,0.034,0.0
0.0,0.0,0.01,0.0
0.0,0.0,0.025,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.002,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.029
0.0,0.0,0.0,109.554
