solar_ref_shape,wind_ref_shape
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,0.736
0.0,0.543
0.0,0.508
0.0,0.567
0.0,0.54
0.0,0.432
0.0,0.399
0.0,0.431
0.0,0.27
0.0,0.192
0.0,0.168
0.07547345085303232,0.447
0.20587956900753387,0.305
0.2903039535202386,0.33
0.26966910240253866,0.393
0.20079126733658964,0.517
0.09007820810944485,0.597
0.07528503658851494,0.738
0.02996317157089458,0.843
0.004805540708046291,0.673
0.0,0.986
0.0,0.961
0.0,0.968
0.0,0.963
0.0,0.973
0.0,0.961
0.0,1.0
0.0,0.998
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0,1.0
0.0013191789838654026,1.0
0.03090552202572522,1.0
