hour,t(sec),P1(kW),Q1(kvar),P2(kW),Q2(kvar),P3(kW),Q3(kvar),P4(kW),Q4(kvar),Name,V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3
51,0.0,56.3350138284,,54.1001041306,,47.2374505428,,,,monvsource-lead_gen_bus1001,7199.51,-0.00482724,7199.39,-120.004,7199.47,119.996,7.82484,-170.802,7.51454,57.5961,6.56124,-55.381
52,0.0,61.82382050249999,,57.6203098238,,48.9380373515,,,,monvsource-lead_gen_bus1001,7199.49,-0.00527997,7199.38,-120.005,7199.47,119.996,8.58725,-171.404,8.00351,57.2928,6.79745,-55.6195
53,0.0,58.825386619999996,,56.743353346000006,,48.9329257278,,,,monvsource-lead_gen_bus1001,7199.5,-0.0050394,7199.38,-120.005,7199.47,119.996,8.17076,-170.926,7.8817,57.2607,6.79674,-55.6232
54,0.0,65.19244331680001,,60.1649191089,,53.109336501,,,,monvsource-lead_gen_bus1001,7199.48,-0.00556487,7199.37,-120.005,7199.46,119.996,9.05516,-171.869,8.35697,57.3267,7.37685,-56.0178
55,0.0,72.45422746199999,,67.15513426010001,,56.789477583499995,,,,monvsource-lead_gen_bus1001,7199.49,-0.00619772,7199.33,-120.005,7199.45,119.995,10.0638,-170.956,9.32797,55.3699,7.88803,-56.349
56,0.0,98.314423019,,93.71407710000001,,78.812332798,,,,monvsource-lead_gen_bus1001,7199.41,-0.00835188,7199.25,-120.008,7199.38,119.993,13.6559,-173.864,13.0172,56.3165,10.9471,-57.863
57,0.0,108.77573459999999,,103.66977583799999,,85.37793017599999,,,,monvsource-lead_gen_bus1001,7199.4,-0.00924964,7199.19,-120.008,7199.36,119.993,15.109,-173.639,14.4002,54.6918,11.8591,-58.4728
58,0.0,29.099568108400003,,20.202612180800003,,5.532071361330001,,,,monvsource-lead_gen_bus1001,7199.62,-0.00240558,7199.38,-120.001,7199.59,120.0,4.04182,-153.603,2.80616,19.642,0.768387,105.734
59,0.0,54.5009534775,,59.10702470639999,,44.85797308749999,,,,monvsource-lead_gen_bus1001,7199.55,-0.00473519,7199.28,-120.005,7199.45,119.996,7.57005,-166.501,8.21013,47.5486,6.23075,-58.7814
60,0.0,32.4294469824,,25.199041944999998,,34.71376044349999,,,,monvsource-lead_gen_bus1001,7199.76,0.00221872,7199.5,-119.998,7199.65,120.003,4.50424,-21.0528,3.50011,-92.1826,4.82159,118.595
61,0.0,49.0652173868,,59.4117807605,,39.43597807980001,,,,monvsource-lead_gen_bus1001,7199.56,-0.00427081,7199.29,-120.005,7199.46,119.997,6.81503,-166.312,8.25245,48.8229,5.47763,-58.4939
62,0.0,124.94129312,,129.791493412,,105.064998402,,,,monvsource-lead_gen_bus1001,7199.36,-0.0106387,7199.08,-120.01,7199.29,119.991,17.3545,-174.521,18.0289,54.0514,14.5938,-59.6471
63,0.0,105.25797263199999,,103.43983580799998,,81.13667450000001,,,,monvsource-lead_gen_bus1001,7199.44,-0.00900947,7199.12,-120.008,7199.35,119.993,14.6203,-172.033,14.3684,50.9169,11.27,-59.3821
64,0.0,117.16103851700001,,119.249880568,,103.155026765,,,,monvsource-lead_gen_bus1001,7199.41,-0.0100513,7199.08,-120.01,7199.29,119.991,16.2737,-172.633,16.5646,52.124,14.3285,-59.5182
65,0.0,139.24406822,,132.86278718000003,,113.14316455199999,,,,monvsource-lead_gen_bus1001,7199.35,-0.011857,7199.05,-120.011,7199.28,119.991,19.3412,-173.738,18.4556,53.399,15.7159,-59.1961
66,0.0,106.0147647,,105.89807223999999,,100.306685696,,,,monvsource-lead_gen_bus1001,7199.4,-0.00907285,7199.2,-120.009,7199.32,119.992,14.7255,-173.524,14.7097,55.2586,13.9328,-58.7327
67,0.0,81.71004428,,91.44165491999999,,90.88230835799999,,,,monvsource-lead_gen_bus1001,7199.44,-0.00704642,7199.28,-120.008,7199.34,119.992,11.3495,-173.262,12.7015,57.2471,12.6237,-58.163
68,0.0,82.39410552499999,,84.182017899,,76.261698392,,,,monvsource-lead_gen_bus1001,7199.45,-0.007061,7199.29,-120.007,7199.39,119.994,11.4445,-172.717,11.6931,56.5732,10.5928,-57.512
69,0.0,76.763628928,,84.349761356,,67.82168193449999,,,,monvsource-lead_gen_bus1001,7199.47,-0.00658008,7199.29,-120.007,7199.41,119.994,10.6624,-172.574,11.7164,57.0091,9.42045,-57.079
70,0.0,77.63825669399999,,86.609618487,,71.275211904,,,,monvsource-lead_gen_bus1001,7199.46,-0.00665762,7199.29,-120.007,7199.4,119.994,10.7839,-172.906,12.0303,57.3216,9.90016,-57.2866
71,0.0,77.27457663,,78.13781961999999,,69.38193806969998,,,,monvsource-lead_gen_bus1001,7199.45,-0.00660642,7199.32,-120.006,7199.41,119.994,10.7334,-173.022,10.8535,57.2964,9.63717,-57.2232
72,0.0,76.26737357500001,,70.0573534872,,61.354923579200005,,,,monvsource-lead_gen_bus1001,7199.45,-0.00648706,7199.34,-120.006,7199.44,119.995,10.5935,-173.08,9.73108,57.2544,8.52218,-56.7578
73,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
74,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
75,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
76,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
77,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
78,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
79,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
80,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
81,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
82,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
83,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
84,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
85,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
86,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
87,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
88,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
89,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
90,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
91,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
92,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
93,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
94,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
95,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
96,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus1001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
1,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
2,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
3,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
4,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
5,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
6,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
7,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
8,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
9,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
10,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
11,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
12,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
13,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
14,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
15,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
16,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
17,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
18,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
19,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
20,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
21,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
22,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
23,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
24,0.0,5.18074577952e-08,,5.1817105205600007e-08,,5.1726390749600006e-08,,,,monvsource-lead_gen_bus2001,7199.56,1.93625e-08,7199.56,-120.0,7199.56,120.0,7.19592e-09,180.0,7.19726e-09,60.0396,7.18466e-09,-59.9816
25,0.0,217.516744438,,269.679234006,,218.775801396,,,,monvsource-lead_gen_bus2001,7199.18,-0.0185008,7199.01,-120.023,7199.13,119.981,30.2141,-175.868,37.4606,63.3776,30.3892,-55.7303
26,0.0,219.05376936800002,,269.009726076,,218.847376774,,,,monvsource-lead_gen_bus2001,7199.18,-0.0186211,7199.01,-120.022,7199.14,119.981,30.4276,-175.916,37.3676,63.3599,30.3991,-55.7349
27,0.0,220.207078004,,270.63670233600004,,216.98279951400002,,,,monvsource-lead_gen_bus2001,7199.18,-0.0187105,7199.01,-120.023,7199.14,119.981,30.5878,-175.932,37.5936,63.3119,30.1401,-55.6734
28,0.0,224.01811029499999,,270.947699568,,227.329176114,,,,monvsource-lead_gen_bus2001,7199.15,-0.0190332,7199.01,-120.023,7199.11,119.981,31.1173,-176.141,37.6368,63.2533,31.5774,-56.0461
29,0.0,229.11623007000003,,268.291984779,,221.78431782299998,,,,monvsource-lead_gen_bus2001,7199.14,-0.0194152,7199.01,-120.022,7199.13,119.981,31.8255,-176.242,37.2679,63.3197,30.8071,-55.892
30,0.0,241.26775775999997,,279.28946838599995,,230.6159694,,,,monvsource-lead_gen_bus2001,7199.1,-0.0204102,7198.98,-120.023,7199.1,119.98,33.5136,-176.569,38.7957,63.0765,32.034,-56.1847
31,0.0,247.546844972,,287.52606299999997,,247.04547942000002,,,,monvsource-lead_gen_bus2001,7199.08,-0.0209618,7198.95,-120.024,7199.05,119.979,34.3859,-176.733,39.94,62.9128,34.3164,-56.5746
32,0.0,271.164389769,,309.727922916,,271.79245061399996,,,,monvsource-lead_gen_bus2001,7199.01,-0.0229225,7198.89,-120.026,7198.98,119.977,37.6669,-177.187,43.0244,62.5554,37.7543,-57.0598
33,0.0,239.62060368,,296.90783215,,231.612799482,,,,monvsource-lead_gen_bus2001,7199.1,-0.020286,7198.9,-120.025,7199.07,119.98,33.2848,-176.948,41.2435,62.4007,32.1726,-56.6251
34,0.0,297.126889878,,354.020355594,,288.338662121,,,,monvsource-lead_gen_bus2001,7198.94,-0.0250669,7198.74,-120.029,7198.91,119.976,41.2737,-177.746,49.1781,61.8305,40.0531,-57.4919
35,0.0,88.391018526,,147.701353569,,90.128944227,,,,monvsource-lead_gen_bus2001,7199.49,-0.00765156,7199.29,-120.012,7199.43,119.992,12.2774,-172.096,20.5161,64.5747,12.5189,-51.8689
36,0.0,239.94456318,,311.98966726900005,,253.21258669999997,,,,monvsource-lead_gen_bus2001,7199.1,-0.0203999,7198.87,-120.026,7199.0,119.978,33.3298,-176.911,43.3387,62.2405,35.1733,-57.062
37,0.0,141.283120384,,214.49117716000003,,163.53289637199998,,,,monvsource-lead_gen_bus2001,7199.36,-0.0121894,7199.14,-120.018,7199.24,119.986,19.6244,-174.433,29.794,63.4479,22.7153,-55.2975
38,0.0,185.75009349399997,,101.920473772,,169.04034775000002,,,,monvsource-lead_gen_bus2001,7200.23,0.0149729,7199.96,-119.991,7200.1,120.014,25.7978,-4.27431,14.1557,-127.109,23.4775,115.395
39,0.0,271.81410732,,208.64567462399998,,264.870650709,,,,monvsource-lead_gen_bus2001,7200.45,0.022216,7200.24,-119.983,7200.37,120.022,37.7496,-2.96168,28.9776,-123.764,36.7857,116.862
40,0.0,29.1924299523,,98.885610936,,33.10520072,,,,monvsource-lead_gen_bus2001,7199.67,-0.00256378,7199.43,-120.008,7199.6,119.997,4.05469,-152.349,13.7352,67.4657,4.5982,-34.7831
41,0.0,387.56558872200003,,453.138466859,,383.705667941,,,,monvsource-lead_gen_bus2001,7198.71,-0.0326602,7198.49,-120.038,7198.67,119.968,53.8382,-178.138,62.9491,61.5044,53.3023,-58.0026
42,0.0,321.15986163599996,,365.37052605,,310.355812548,,,,monvsource-lead_gen_bus2001,7198.86,-0.0270351,7198.71,-120.03,7198.86,119.974,44.6126,-178.024,50.755,61.7878,43.1118,-57.7193
43,0.0,287.56965616,,334.809199498,,299.88416073,,,,monvsource-lead_gen_bus2001,7198.96,-0.0243277,7198.82,-120.028,7198.89,119.975,39.946,-177.483,46.5089,62.2142,41.657,-57.5493
44,0.0,263.064440064,,323.78528587799997,,273.708778576,,,,monvsource-lead_gen_bus2001,7199.04,-0.0223199,7198.86,-120.027,7198.96,119.977,36.5416,-176.975,44.9773,62.4441,38.0206,-57.022
45,0.0,254.14516867499998,,309.70387689999995,,269.467899972,,,,monvsource-lead_gen_bus2001,7199.07,-0.0215847,7198.9,-120.026,7198.98,119.977,35.3025,-176.79,43.021,62.6605,37.4314,-56.9623
46,0.0,247.608381096,,304.780972561,,256.791923008,,,,monvsource-lead_gen_bus2001,7199.09,-0.0210279,7198.91,-120.025,7199.02,119.978,34.3944,-176.654,42.3371,62.7177,35.6704,-56.7026
47,0.0,229.662243895,,289.40035168799994,,235.551017968,,,,monvsource-lead_gen_bus2001,7199.15,-0.0195355,7198.96,-120.024,7199.08,119.98,31.9013,-176.195,40.2003,63.0057,32.7196,-56.1815
48,0.0,218.78308020000003,,268.27220020199996,,218.47950072,,,,monvsource-lead_gen_bus2001,7199.18,-0.0185984,7199.02,-120.022,7199.14,119.981,30.39,-175.885,37.2651,63.4162,30.348,-55.6948
49,0.0,219.12113729,,251.825628321,,222.72884367900002,,,,monvsource-lead_gen_bus2001,7199.17,-0.0186085,7199.07,-120.021,7199.13,119.981,30.437,-175.927,34.9803,63.7268,30.9383,-55.8335
50,0.0,214.98263307800002,,253.660318912,,215.845635215,,,,monvsource-lead_gen_bus2001,7199.18,-0.0182654,7199.06,-120.021,7199.15,119.982,29.8621,-175.827,35.2352,63.6835,29.9821,-55.6604
51,0.0,219.25144226700002,,256.400644895,,217.34923574,,,,monvsource-lead_gen_bus2001,7199.17,-0.0186094,7199.05,-120.022,7199.14,119.981,30.4551,-175.953,35.6159,63.6041,30.191,-55.727
52,0.0,234.28816127999997,,263.75049574,,227.16463204,,,,monvsource-lead_gen_bus2001,7199.12,-0.019827,7199.02,-120.022,7199.12,119.981,32.544,-176.408,36.637,63.3688,31.5545,-56.0778
53,0.0,231.919253037,,272.201389,,230.03428212000003,,,,monvsource-lead_gen_bus2001,7199.13,-0.0196622,7199.0,-120.023,7199.1,119.98,32.2149,-176.359,37.811,63.2171,31.9532,-56.1502
54,0.0,260.82446112,,298.03847345500003,,244.054613154,,,,monvsource-lead_gen_bus2001,7199.05,-0.0220125,7198.91,-120.025,7199.06,119.979,36.2304,-177.001,41.4005,62.7311,33.9009,-56.5218
55,0.0,326.78486284400003,,355.29525244800004,,317.12401956400004,,,,monvsource-lead_gen_bus2001,7198.84,-0.0274792,7198.74,-120.03,7198.84,119.973,45.3941,-178.08,49.3552,61.9118,44.0521,-57.8168
56,0.0,439.48088111199996,,471.15995046899997,,429.435998836,,,,monvsource-lead_gen_bus2001,7198.48,-0.0367706,7198.37,-120.039,7198.49,119.964,61.0519,-179.376,65.4537,60.6747,59.6564,-59.188
57,0.0,428.57637465,,476.279663949,,420.376115192,,,,monvsource-lead_gen_bus2001,7198.5,-0.0358596,7198.33,-120.04,7198.48,119.965,59.5369,-179.586,66.1653,60.3621,58.3979,-59.4215
58,0.0,177.474392586,,227.781573464,,166.94039368,,,,monvsource-lead_gen_bus2001,7199.13,-0.0148623,7198.96,-120.019,7199.12,119.986,24.6522,-179.786,31.6409,60.1128,23.189,-59.3815
59,0.0,274.63074991199994,,307.24552950000003,,258.43475278399995,,,,monvsource-lead_gen_bus2001,7198.86,-0.0229025,7198.75,-120.025,7198.88,119.978,38.1492,179.963,42.6804,60.0927,35.8993,-59.6983
60,0.0,67.2153689924,,110.70677442499999,,48.72760978,,,,monvsource-lead_gen_bus2001,7199.42,-0.00564138,7199.27,-120.009,7199.44,119.996,9.33622,-179.099,15.3775,60.5615,6.76825,-57.0611
61,0.0,273.526824746,,299.58359616,,246.66019542,,,,monvsource-lead_gen_bus2001,7198.87,-0.0227742,7198.76,-120.025,7198.92,119.979,37.9958,-179.99,41.616,60.1307,34.2635,-59.6131
62,0.0,472.7569273910001,,505.7901951520001,,440.208399143,,,,monvsource-lead_gen_bus2001,7198.31,-0.0393096,7198.18,-120.042,7198.37,119.963,65.6761,179.537,70.2664,59.5814,61.1539,-60.2581
63,0.0,430.00948858,,473.42596106999997,,384.484099356,,,,monvsource-lead_gen_bus2001,7198.45,-0.0357545,7198.26,-120.039,7198.54,119.968,59.7364,179.678,65.7695,59.6594,53.4114,-59.9998
64,0.0,451.07405903999995,,488.5359109119999,,415.116472204,,,,monvsource-lead_gen_bus2001,7198.4,-0.0375425,7198.24,-120.04,7198.46,119.965,62.6631,179.784,67.8688,59.8295,57.6674,-59.9372
65,0.0,482.07426946800007,,526.385616309,,452.721234798,,,,monvsource-lead_gen_bus2001,7198.34,-0.040204,7198.17,-120.044,7198.38,119.962,66.9702,-179.942,73.1277,60.0704,62.8921,-59.698
66,0.0,443.560570705,,504.40015023800004,,415.47121360200003,,,,monvsource-lead_gen_bus2001,7198.45,-0.0370279,7198.22,-120.042,7198.47,119.965,61.6189,-179.905,70.0729,59.9879,57.7166,-59.6557
67,0.0,400.310874226,,464.85648597,,388.41648148,,,,monvsource-lead_gen_bus2001,7198.58,-0.0335111,7198.35,-120.038,7198.55,119.967,55.6097,-179.61,64.5782,60.2371,53.9576,-59.4415
68,0.0,393.937798737,,457.775937234,,400.04191225600005,,,,monvsource-lead_gen_bus2001,7198.59,-0.0330376,7198.38,-120.038,7198.52,119.966,54.7243,-179.537,63.5943,60.3011,55.5728,-59.5186
69,0.0,393.71806882000004,,453.30412335999995,,396.211960724,,,,monvsource-lead_gen_bus2001,7198.6,-0.0330081,7198.4,-120.038,7198.54,119.967,54.6937,-179.496,62.9729,60.3674,55.0406,-59.4253
70,0.0,371.854700826,,420.41327565,,370.454662578,,,,monvsource-lead_gen_bus2001,7198.66,-0.0311784,7198.5,-120.035,7198.62,119.969,51.6561,-179.28,58.4029,60.638,51.4619,-59.16
71,0.0,343.503950796,,379.24935741,,338.9718605,,,,monvsource-lead_gen_bus2001,7198.76,-0.0288462,7198.65,-120.032,7198.75,119.971,47.7171,-178.668,52.6834,61.284,47.0876,-58.5261
