hour,t(sec),V1,VAngle1,V2,VAngle2,I1,IAngle1,I2,IAngle2,V3,Name,VAngle3,I3,IAngle3,V4,VAngle4,I4,IAngle4,kv,V1(PU),V2(PU),V3(PU)
98,0.0,,113.847,,0.0,20.8093,113.844,20.8093,-66.1561,2332.95,monload-611_runway,,,,,,,,2.4,,,0.9720624999999999
99,0.0,,113.865,,0.0,19.5335,113.864,19.5335,-66.1364,2333.49,monload-611_runway,,,,,,,,2.4,,,0.9722874999999999
100,0.0,,113.883,,0.0,19.3539,113.881,19.3539,-66.1186,2333.98,monload-611_runway,,,,,,,,2.4,,,0.9724916666666666
101,0.0,,113.732,,0.0,19.795,113.733,19.795,-66.2668,2330.56,monload-611_runway,,,,,,,,2.4,,,0.9710666666666666
102,0.0,,113.699,,0.0,23.6849,113.699,23.6849,-66.3009,2330.21,monload-611_runway,,,,,,,,2.4,,,0.9709208333333333
103,0.0,,113.676,,0.0,38.4226,113.672,38.4226,-66.3282,2337.17,monload-611_runway,,,,,,,,2.4,,,0.9738208333333334
104,0.0,,113.533,,0.0,42.7031,113.536,42.7031,-66.4642,2333.57,monload-611_runway,,,,,,,,2.4,,,0.9723208333333334
105,0.0,,114.115,,0.0,39.7651,114.118,39.7651,-65.8825,2360.78,monload-611_runway,,,,,,,,2.4,,,0.9836583333333334
106,0.0,,113.747,,0.0,42.459,113.75,42.459,-66.2504,2345.78,monload-611_runway,,,,,,,,2.4,,,0.9774083333333334
107,0.0,,114.109,,0.0,36.7749,114.106,36.7749,-65.8941,2361.79,monload-611_runway,,,,,,,,2.4,,,0.9840791666666666
108,0.0,,115.061,,0.0,34.924,115.059,34.924,-64.9408,2403.14,monload-611_runway,,,,,,,,2.4,,,1.0013083333333332
109,0.0,,116.962,,0.0,35.3309,116.962,35.3309,-63.0376,2484.96,monload-611_runway,,,,,,,,2.4,,,1.0354
110,0.0,,115.41,,0.0,36.1511,115.412,36.1511,-64.5882,2418.38,monload-611_runway,,,,,,,,2.4,,,1.0076583333333333
111,0.0,,115.467,,0.0,36.557,115.465,36.557,-64.5347,2420.97,monload-611_runway,,,,,,,,2.4,,,1.0087374999999998
112,0.0,,114.278,,0.0,35.8436,114.279,35.8436,-65.7208,2368.65,monload-611_runway,,,,,,,,2.4,,,0.9869375
113,0.0,,114.659,,0.0,37.3236,114.658,37.3236,-65.3423,2384.83,monload-611_runway,,,,,,,,2.4,,,0.9936791666666667
114,0.0,,114.406,,0.0,42.3539,114.407,42.3539,-65.593,2372.79,monload-611_runway,,,,,,,,2.4,,,0.9886625
115,0.0,,114.465,,0.0,48.2942,114.465,48.2942,-65.535,2370.97,monload-611_runway,,,,,,,,2.4,,,0.9879041666666666
116,0.0,,114.395,,0.0,50.8826,114.397,50.8826,-65.603,2367.83,monload-611_runway,,,,,,,,2.4,,,0.9865958333333333
117,0.0,,114.38,,0.0,55.1034,114.381,55.1034,-65.6186,2364.25,monload-611_runway,,,,,,,,2.4,,,0.9851041666666667
118,0.0,,114.111,,0.0,52.4571,114.113,52.4571,-65.8867,2350.99,monload-611_runway,,,,,,,,2.4,,,0.9795791666666666
119,0.0,,113.816,,0.0,40.733,113.816,40.733,-66.1841,2333.21,monload-611_runway,,,,,,,,2.4,,,0.9721708333333333
120,0.0,,113.996,,0.0,29.5798,113.995,29.5798,-66.005,2339.38,monload-611_runway,,,,,,,,2.4,,,0.9747416666666667
121,0.0,,113.984,,0.0,25.8806,113.984,25.8806,-66.0159,2337.5,monload-611_runway,,,,,,,,2.4,,,0.9739583333333334
122,0.0,,113.97,,0.0,24.5759,113.974,24.5759,-66.026,2336.58,monload-611_runway,,,,,,,,2.4,,,0.973575
123,0.0,,113.984,,0.0,22.9971,113.983,22.9971,-66.0165,2336.96,monload-611_runway,,,,,,,,2.4,,,0.9737333333333333
124,0.0,,113.984,,0.0,22.3842,113.984,22.3842,-66.0158,2336.8,monload-611_runway,,,,,,,,2.4,,,0.9736666666666668
125,0.0,,113.862,,0.0,22.8134,113.863,22.8134,-66.1372,2335.37,monload-611_runway,,,,,,,,2.4,,,0.9730708333333333
126,0.0,,113.848,,0.0,26.7316,113.848,26.7316,-66.1525,2335.62,monload-611_runway,,,,,,,,2.4,,,0.9731749999999999
127,0.0,,113.823,,0.0,41.3038,113.819,41.3038,-66.1812,2342.68,monload-611_runway,,,,,,,,2.4,,,0.9761166666666666
128,0.0,,113.667,,0.0,45.5509,113.67,45.5509,-66.3299,2338.61,monload-611_runway,,,,,,,,2.4,,,0.9744208333333334
129,0.0,,114.413,,0.0,44.0571,114.411,44.0571,-65.5885,2372.82,monload-611_runway,,,,,,,,2.4,,,0.9886750000000001
130,0.0,,114.663,,0.0,44.3574,114.661,44.3574,-65.3387,2384.58,monload-611_runway,,,,,,,,2.4,,,0.993575
131,0.0,,114.516,,0.0,38.3172,114.516,38.3172,-65.484,2378.47,monload-611_runway,,,,,,,,2.4,,,0.9910291666666666
132,0.0,,114.815,,0.0,39.0492,114.813,39.0492,-65.1871,2391.51,monload-611_runway,,,,,,,,2.4,,,0.9964625000000001
133,0.0,,114.524,,0.0,39.7514,114.526,39.7514,-65.4741,2378.65,monload-611_runway,,,,,,,,2.4,,,0.9911041666666667
134,0.0,,114.572,,0.0,40.3209,114.569,40.3209,-65.4305,2381.6,monload-611_runway,,,,,,,,2.4,,,0.9923333333333333
135,0.0,,114.609,,0.0,40.0177,114.608,40.0177,-65.3922,2382.99,monload-611_runway,,,,,,,,2.4,,,0.9929124999999999
136,0.0,,114.796,,0.0,38.751,114.795,38.751,-65.2053,2390.69,monload-611_runway,,,,,,,,2.4,,,0.9961208333333333
137,0.0,,114.841,,0.0,37.858,114.839,37.858,-65.1606,2392.55,monload-611_runway,,,,,,,,2.4,,,0.9968958333333334
138,0.0,,114.404,,0.0,42.9001,114.407,42.9001,-65.5933,2372.66,monload-611_runway,,,,,,,,2.4,,,0.9886083333333333
139,0.0,,114.507,,0.0,49.9773,114.507,49.9773,-65.4929,2373.26,monload-611_runway,,,,,,,,2.4,,,0.9888583333333334
140,0.0,,114.397,,0.0,52.678,114.399,52.678,-65.6008,2368.33,monload-611_runway,,,,,,,,2.4,,,0.9868041666666666
141,0.0,,114.386,,0.0,57.1881,114.388,57.1881,-65.6125,2365.11,monload-611_runway,,,,,,,,2.4,,,0.9854625
142,0.0,,114.011,,0.0,51.6617,114.009,51.6617,-65.9906,2346.79,monload-611_runway,,,,,,,,2.4,,,0.9778291666666666
143,0.0,,113.613,,0.0,37.0848,113.614,37.0848,-66.3856,2323.03,monload-611_runway,,,,,,,,2.4,,,0.9679291666666667
144,0.0,,114.003,,0.0,25.3175,113.999,25.3175,-66.0007,2338.83,monload-611_runway,,,,,,,,2.4,,,0.9745125
145,0.0,,113.943,,0.0,23.1146,113.943,23.1146,-66.0573,2335.15,monload-611_runway,,,,,,,,2.4,,,0.9729791666666667
146,0.0,,113.907,,0.0,22.7156,113.913,22.7156,-66.0873,2333.61,monload-611_runway,,,,,,,,2.4,,,0.9723375000000001
147,0.0,,113.939,,0.0,19.4987,113.937,19.4987,-66.063,2334.69,monload-611_runway,,,,,,,,2.4,,,0.9727875
148,0.0,,113.944,,0.0,19.1538,113.944,19.1538,-66.0558,2334.84,monload-611_runway,,,,,,,,2.4,,,0.9728500000000001
149,0.0,,114.054,,0.0,19.44,114.052,19.44,-65.9479,2341.05,monload-611_runway,,,,,,,,2.4,,,0.9754375000000001
150,0.0,,113.941,,0.0,20.7921,113.943,20.7921,-66.0575,2336.35,monload-611_runway,,,,,,,,2.4,,,0.9734791666666667
151,0.0,,114.054,,0.0,30.6613,114.056,30.6613,-65.9441,2345.92,monload-611_runway,,,,,,,,2.4,,,0.9774666666666667
152,0.0,,113.687,,0.0,32.5578,113.687,32.5578,-66.3126,2332.58,monload-611_runway,,,,,,,,2.4,,,0.9719083333333333
153,0.0,,115.155,,0.0,45.5458,115.15,45.5458,-64.8501,2398.41,monload-611_runway,,,,,,,,2.4,,,0.9993375
154,0.0,,117.828,,0.0,40.6198,117.829,40.6198,-62.1709,2500.77,monload-611_runway,,,,,,,,2.4,,,1.0419875
