hour,684_command_center,634a_data_center,634b_radar,634c_atc_tower,645_hangar,646_office,692_warehouse2,675a_hospital,675b_residential1,675c_residential1,611_runway,652_residential,670a_residential2,670b_residential2,670c_residential2
157,489.408,107.5403333,86.40654475,35.84677778,19.533,90.69487312,19.533,263.0568,14.9061301,59.6245204,76.86741897,28.57008269,3.726532525,13.66395259,26.08572767
158,486.179,107.5446667,86.41002655,35.84822222,19.533,88.29034241,19.533,261.3212125,14.13057296,56.52229183,76.23878584,27.08359817,3.53264324,12.95302521,24.72850268
159,486.197,105.989,85.16007892,35.32966667,19.533,58.99236166,19.533,261.3308875,14.44067809,57.76271235,76.88666763,27.67796633,3.610169522,13.23728825,25.27118665
160,442.785,105.5923333,84.84136502,35.19744444,19.533,59.74359193,19.533,237.9969375,17.2980333,69.1921332,79.22937064,33.15456382,4.324508325,15.85653053,30.27155828
161,446.106,105.9163333,85.10169266,35.30544444,9.141666667,60.56727288,9.141666667,239.781975,20.537468,82.14987198,79.88429463,39.36348031,5.134366999,18.82601233,35.94056899
162,430.385,107.7446667,86.57072262,35.91488889,17.05866667,60.81283313,17.05866667,231.3319375,22.83153245,91.32612978,87.71004942,43.76043717,5.707883111,20.92890474,39.95518178
163,405.285,97.75733333,78.5460965,32.58577778,32.89233333,29.11833872,32.89233333,217.8406875,25.11459114,100.4583646,114.1347065,48.13629969,6.278647785,23.02170855,43.9505345
164,401.677,82.121,65.98260991,27.37366667,32.89233333,29.11833872,32.89233333,215.9013875,24.32760017,97.31040066,118.3191778,46.6279003,6.081900041,22.30030015,42.57330029
165,336.658,77.43333333,62.21616184,25.81111111,32.89233333,29.11833872,32.89233333,180.953675,23.93305226,95.73220902,124.5341482,45.87168349,5.983263064,21.93863123,41.88284145
166,336.337,57.02,45.81444961,19.00666667,32.89233333,29.11833872,32.89233333,180.7811375,20.69388513,82.77554052,122.6332255,39.66327982,5.173471283,18.9693947,36.21429898
167,321.32,41.73233333,33.53110983,13.91077778,32.89233333,29.11833872,32.89233333,172.7095,16.24735038,64.98940152,97.96113563,31.14075491,4.061837595,14.89340452,28.43286317
168,321.744,51.31866667,41.23354031,17.10622222,32.89233333,29.11833872,32.89233333,172.9374,12.47996104,49.91984417,66.88252768,23.91992533,3.119990261,11.43996429,21.83993183
169,307.439,44.35166667,35.6356927,14.78388889,32.89233333,29.11833872,32.89233333,165.2484625,10.21161828,40.84647314,56.64130054,19.57226838,2.552904572,9.360650097,17.870332
170,307.446,41.089,33.01420414,13.69633333,32.89233333,29.11833872,32.89233333,165.252225,9.814805015,39.25922006,55.27276762,18.81170961,2.453701254,8.996904599,17.17590877
171,306.651,41.04433333,32.97831535,13.68144444,32.89233333,29.11833872,32.89233333,164.8249125,9.646829175,38.5873167,47.54372562,18.48975592,2.411707294,8.842926744,16.88195106
172,306.76,41.129,33.04634336,13.70966667,32.89233333,29.11833872,32.89233333,164.8835,9.565936062,38.26374425,47.15171019,18.33471079,2.391484016,8.768774726,16.74038811
173,323.127,43.74066667,35.14476621,14.58022222,32.89233333,29.11833872,32.89233333,173.6807625,10.710694,42.84277601,48.40662905,20.52883017,2.677673501,9.818136171,18.74371451
174,323.657,43.58933333,35.02317284,14.52977778,32.89233333,29.11833872,32.89233333,173.9656375,13.23158024,52.92632097,51.73993393,25.3605288,3.307895061,12.12894856,23.15526542
175,370.574,55.68033333,44.73805377,18.56011111,32.89233333,29.11833872,32.89233333,199.183525,16.18126241,64.72504962,74.88058147,31.01408628,4.045315601,14.83282387,28.31720921
176,371.911,55.70766667,44.76001557,18.56922222,13.1,17.77832471,13.1,199.9021625,14.9816898,59.92675918,80.13687463,28.71490544,3.745422449,13.73321564,26.21795714
177,405.579,67.58766667,54.30536214,22.52922222,9.141666667,29.08300418,9.141666667,217.9987125,16.53820884,66.15283536,119.0243361,31.69823361,4.13455221,15.16002477,28.94186547
178,401.837,62.86633333,50.51186357,20.95544444,9.141666667,38.4977308,9.141666667,215.9873875,21.09374861,84.37499442,116.2220126,40.42968483,5.273437151,19.33593622,36.91406006
179,405.235,78.97533333,63.45512855,26.32511111,9.141666667,46.40554293,9.141666667,217.8138125,23.5819922,94.32796878,95.21092436,45.19881838,5.895498049,21.61682618,41.26848634
180,405.534,87.04533333,69.93921498,29.01511111,9.141666667,40.67273545,9.141666667,217.974525,24.55331603,98.2132641,91.55978182,47.06052238,6.138329006,22.50720636,42.96830304
181,404.703,97.24933333,78.13792848,32.41644444,9.141666667,47.35541868,9.141666667,217.5278625,25.23938237,100.9575295,92.20907205,48.37548288,6.309845591,23.1361005,44.16891914
182,401.034,97.783,78.56671916,32.59433333,9.141666667,42.11402863,9.141666667,215.555775,27.13377956,108.5351182,95.57054571,52.0064108,6.783444889,24.87263126,47.48411422
183,401.011,95.753,76.93565405,31.91766667,9.141666667,49.92058799,9.141666667,215.5434125,29.61977562,118.4791025,98.73296003,56.7712366,7.404943905,27.15146099,51.83460734
184,400.844,94.82,76.18600688,31.60666667,9.141666667,42.51577352,9.141666667,215.45365,30.30998027,121.2399211,96.60997345,58.09412884,7.57749507,27.78414858,53.04246546
185,388.378,94.04466667,75.56304179,31.34822222,9.141666667,46.84618552,9.141666667,208.753175,32.01929543,128.0771817,94.61562428,61.37031624,8.00482386,29.35102081,56.03376699
186,367.885,82.66766667,66.42184583,27.55588889,17.05866667,39.87993512,17.05866667,197.7381875,32.04974406,128.1989762,99.86393629,61.42867612,8.012436015,29.37893206,56.08705211
187,346.837,81.51833333,65.49837908,27.17277778,32.89233333,29.11833872,32.89233333,186.4248875,30.52882869,122.1153148,121.5862861,58.51358832,7.632207173,27.98475963,53.42545021
188,343.141,76.23633333,61.25439586,25.41211111,32.89233333,29.11833872,32.89233333,184.4382875,26.84639942,107.3855977,122.2463743,51.45559887,6.711599854,24.60919946,46.98119898
189,328.803,70.50766667,56.65152477,23.50255556,32.89233333,29.11833872,32.89233333,176.7316125,24.50174778,98.00699112,125.6454064,46.96168324,6.125436945,22.45993547,42.87805862
190,329.067,61.81866667,49.670084,20.60622222,32.89233333,29.11833872,32.89233333,176.8735125,20.51932724,82.07730894,121.3661002,39.32871054,5.129831809,18.8093833,35.90882266
191,314.159,39.83933333,32.01012153,13.27977778,32.89233333,29.11833872,32.89233333,168.8604625,15.90388911,63.61555644,95.26679243,30.48245413,3.975972278,14.57856502,27.83180594
192,314.619,48.759,39.17689844,16.253,32.89233333,29.11833872,32.89233333,169.1077125,12.32868111,49.31472445,63.48865993,23.62997213,3.082170278,11.30129102,21.57519195
193,316.675,39.86766667,32.03288681,13.28922222,32.933,33.21447377,32.933,170.2128125,10.24479606,40.97918422,50.63618748,19.63585911,2.561199014,9.391063048,17.9283931
194,316.685,34.745,27.9169248,11.58166667,34.22733333,33.21447377,34.22733333,170.2181875,10.1170438,40.4681752,45.62824901,19.39100062,2.529260951,9.273956814,17.70482665
195,317.865,32.81,26.36219032,10.93666667,35.04933333,33.21447377,35.04933333,170.8524375,10.174106,40.696424,41.18509445,19.50036983,2.5435265,9.326263836,17.8046855
196,319.788,31.72566667,25.49094979,10.57522222,35.61033333,33.21447377,35.61033333,171.88605,10.31625312,41.2650125,40.34143968,19.77281849,2.579063282,9.456565367,18.05344297
197,384.474,33.562,26.96640754,11.18733333,36.098,33.21447377,36.098,206.654775,11.60936564,46.43746258,41.4710075,22.25128415,2.902341411,10.64191851,20.31638987
198,384.451,33.49,26.90855696,11.16333333,36.206,36.42962057,36.206,206.6424125,14.22942845,56.91771378,49.64699405,27.27307119,3.557357111,13.04364274,24.90149978
199,520.806,51.52666667,41.40066422,17.17555556,43.28366667,114.5943884,43.28366667,279.933225,17.2112003,68.84480118,79.81668957,32.98813389,4.302800074,15.7769336,30.11960052
200,594.436,50.28733333,40.40488424,16.76244444,53.109,105.7758951,53.109,319.50935,15.7381608,62.9526432,87.25418477,30.1648082,3.9345402,14.4266474,27.5417814
201,606.86,80.36966667,64.57544799,26.78988889,76.57566667,145.272495,76.57566667,326.18725,15.09269262,60.37077048,79.62326399,28.92766087,3.773173155,13.83496824,26.41221209
202,621.835,98.95266667,79.50652335,32.98422222,92.66633333,137.4053622,92.66633333,334.2363125,14.85031653,59.40126611,84.45467815,28.46310668,3.712579132,13.61279015,25.98805392
203,624.907,100.7056667,80.91502443,33.56855556,92.66633333,140.2591464,92.66633333,335.8875125,16.46225672,65.84902686,74.3125112,31.55265871,4.115564179,15.09040199,28.80894925
204,624.845,112.9743333,90.77265698,37.65811111,92.66633333,148.0971802,92.66633333,335.8541875,20.55141693,82.20566772,81.6420261,39.39021577,5.137854233,18.83879885,35.96497963
205,605.019,112.108,90.07657519,37.36933333,83.52466667,153.8525543,83.52466667,325.1977125,24.03167585,96.12670338,87.65558979,46.06071205,6.007918961,22.02903619,42.05543273
206,622.575,114.5023333,92.00037495,38.16744444,92.66633333,158.7512884,92.66633333,334.6340625,26.44589378,105.7835751,91.12316583,50.68796307,6.611473444,24.24206929,46.28031411
207,624.98,115.0866667,92.46987536,38.36222222,93.295,159.6812699,93.295,335.92675,28.87769949,115.510798,93.55366151,55.34892401,7.219424873,26.47122453,50.53597411
208,631.94,112.9583333,90.75980129,37.65277778,92.9,154.2361865,92.9,339.66775,26.98142937,107.9257175,87.79267783,51.71440629,6.745357343,24.73297692,47.2175014
209,632.267,110.3096667,88.63164972,36.76988889,92.66633333,152.5802137,92.66633333,339.8435125,28.27238355,113.0895342,86.93446919,54.18873514,7.068095888,25.91635159,49.47667121
210,634.311,111.2666667,89.40058042,37.08888889,37.53466667,139.1037958,37.53466667,340.9421625,28.03416359,112.1366543,97.91653507,53.73214688,7.008540896,25.69798329,49.05978627
211,489.21,106.5863333,85.64002449,35.52877778,32.89233333,111.5576959,32.89233333,262.950375,27.91169124,111.646765,111.6863706,53.49740821,6.97792281,25.58571697,48.84545967
212,494.315,102.2333333,82.14247453,34.07777778,32.89233333,110.9083123,32.89233333,265.6943125,25.27327364,101.0930945,116.1544076,48.44044115,6.318318409,23.1671675,44.22822886
213,420.968,92.29133333,74.1542729,30.76377778,32.89233333,96.32880328,32.89233333,226.2703,24.17041601,96.68166402,125.6059701,46.32663069,6.042604001,22.15621467,42.29822801
214,407.96,64.46566667,51.79689648,21.48855556,32.89233333,97.21276078,32.89233333,219.2785,20.85513623,83.4205449,119.6487439,39.97234443,5.213784056,19.11720821,36.49648839
215,355.431,43.23733333,34.74034776,14.41244444,32.89233333,36.42962057,32.89233333,191.0441625,16.61426799,66.45707196,91.93959078,31.84401364,4.153566998,15.22974566,29.07496898
216,355.364,52.91333333,42.51482364,17.63777778,32.89233333,33.21447377,32.89233333,191.00815,13.07170263,52.28681053,65.88816997,25.05409671,3.267925658,11.98239408,22.8754796
217,343.697,46.82633333,37.62403874,15.60877778,32.89233333,33.21447377,32.89233333,184.7371375,10.77457013,43.09828052,58.26147451,20.65125942,2.693642533,9.876689288,18.85549773
218,337.818,43.59966667,35.03147548,14.53322222,32.89233333,33.21447377,32.89233333,181.577175,10.40349639,41.61398556,55.31877662,19.94003475,2.600874098,9.536538358,18.20611868
219,333.678,43.434,34.89836557,14.478,32.89233333,33.21447377,32.89233333,179.351925,10.04399919,40.17599677,51.31458545,19.25099845,2.510999798,9.206999258,17.57699859
220,331.913,43.52933333,34.97496402,14.50977778,32.89233333,33.21447377,32.89233333,178.4032375,9.890685788,39.56274315,50.74510674,18.95714776,2.472671447,9.066461972,17.30870013
221,399.992,52.42233333,42.12031479,17.47411111,32.89233333,33.21447377,32.89233333,214.9957,11.07941319,44.31765277,51.93195107,21.23554195,2.769853298,10.15612876,19.38897309
222,407.106,52.242,41.9754205,17.414,32.89233333,36.42962057,32.89233333,218.819475,13.6512612,54.60504481,60.64924755,26.1649173,3.412815301,12.5136561,23.8897071
223,541.133,70.61233333,56.73562237,23.53744444,43.28366667,84.64286703,43.28366667,290.8589875,16.76146313,67.0458525,95.00247544,32.12613766,4.190365781,15.36467453,29.33256047
224,613.009,68.801,55.28025163,22.93366667,53.109,91.27893242,53.109,329.4923375,16.0875263,64.35010518,105.1474593,30.83442539,4.021881574,14.7468991,28.15317102
225,625.137,94.44566667,75.88523741,31.48188889,76.57566667,153.5574069,76.57566667,336.0111375,17.98213752,71.92855008,98.06582957,34.46576357,4.49553438,16.48362606,31.46874066
226,646.247,111.9926667,89.98390715,37.33088889,92.66633333,147.679995,92.66633333,347.3577625,19.87175424,79.48701696,99.8728564,38.08752896,4.96793856,18.21577472,34.77556992
227,661.318,111.9126667,89.91962872,37.30422222,92.66633333,150.4749874,92.66633333,355.458425,23.89446972,95.57787888,85.57250898,45.79773363,5.97361743,21.90326391,41.81532201
228,674.597,117.2623333,94.21798072,39.08744444,92.66633333,155.4396396,92.66633333,362.5958875,26.23735544,104.9494217,87.30817492,50.28826458,6.559338859,24.05090915,45.91537201
229,657.561,114.5896667,92.07054562,38.19655556,83.52466667,153.2120785,83.52466667,353.4390375,24.57691505,98.30766018,85.08706712,47.10575385,6.144228761,22.52883879,43.00960133
230,672.373,116.4193333,93.54064679,38.80644444,92.66633333,155.8523708,92.66633333,361.4004875,24.44666555,97.78666218,85.124156,46.85610896,6.111666386,22.40944342,42.7816647
231,674.127,114.4416667,91.95163053,38.14722222,92.66633333,153.3195668,92.66633333,362.3432625,24.60920094,98.43680376,85.09270087,47.16763514,6.152300235,22.5584342,43.06610165
232,675.474,111.7166667,89.76214657,37.23888889,92.66633333,151.7170412,92.66633333,363.067275,23.75542632,95.02170528,82.47863868,45.53123378,5.93885658,21.77580746,41.57199606
233,679.066,111.106,89.27148788,37.03533333,92.66633333,152.7788592,92.66633333,364.997975,26.46993875,105.879755,83.61806557,50.73404925,6.617484686,24.26411052,46.3223928
234,683.836,112.7746667,90.61222879,37.59155556,37.53466667,141.6075008,37.53466667,367.56185,29.01911528,116.0764611,98.49446441,55.61997094,7.254778819,26.60085567,50.78345173
235,530.034,107.962,86.74534566,35.98733333,32.89233333,112.6542546,32.89233333,284.893275,30.00865119,120.0346048,113.9901068,57.51658145,7.502162798,27.50793026,52.51513958
236,519.709,101.726,81.73484219,33.90866667,32.89233333,111.9582531,32.89233333,279.3435875,28.23119673,112.9247869,119.87785,54.10979374,7.057799183,25.878597,49.40459428
237,425.119,92.28566667,74.14971985,30.76188889,32.89233333,96.99184563,32.89233333,228.5014625,27.52035408,110.0814163,129.8491263,52.74734533,6.88008852,25.22699124,48.16061964
238,395.717,63.668,51.15598699,21.22266667,32.89233333,96.43361924,32.89233333,212.6978875,23.20488938,92.8195575,122.6848682,44.47603798,5.801222344,21.27114859,40.60855641
239,336.682,43.41966667,34.88684902,14.47322222,32.89233333,36.42962057,32.89233333,180.966575,17.66263202,70.65052806,93.65976389,33.85337804,4.415658004,16.19074601,30.90960603
240,339.143,52.76166667,42.39296246,17.58722222,32.89233333,33.21447377,32.89233333,182.2893625,13.45297943,53.81191772,66.53323488,25.78487724,3.363244858,12.33189781,23.542714
241,335.402,46.14633333,37.0776721,15.38211111,32.89233333,33.21447377,32.89233333,180.278575,10.73502437,42.94009748,57.7769716,20.57546337,2.683756093,9.840439008,18.78629265
242,331.739,42.29633333,33.98427275,14.09877778,32.89233333,33.21447377,32.89233333,178.3097125,10.02901568,40.11606274,53.00048655,19.22228006,2.507253921,9.193264376,17.55077744
243,328.253,41.911,33.67466499,13.97033333,32.89233333,33.21447377,32.89233333,176.4359875,9.697808781,38.79123512,48.24888392,18.58746683,2.424452195,8.889658051,16.97116537
244,324.593,41.59266667,33.41889042,13.86422222,32.89233333,33.21447377,32.89233333,174.4687375,9.5652404,38.2609616,46.76204215,18.33337743,2.3913101,8.768137036,16.7391707
245,385.361,43.72866667,35.13512445,14.57622222,32.89233333,33.21447377,32.89233333,207.1315375,10.72626615,42.90506461,46.85640754,20.55867679,2.681566538,9.832410638,18.77096576
246,390.439,43.41366667,34.88202813,14.47122222,32.89233333,36.42962057,32.89233333,209.8609625,13.25965649,53.03862594,55.11549197,25.4143416,3.314914121,12.15468511,23.20439885
247,526.695,61.11133333,49.10175556,20.37044444,43.28366667,87.31582155,43.28366667,283.0985625,16.20129393,64.80517572,88.94337223,31.05248004,4.050323483,14.8511861,28.35226438
248,600.264,61.19,49.16496268,20.39666667,53.109,92.401027,53.109,322.6419,14.8547759,59.41910362,97.30339476,28.47165382,3.713693976,13.61687791,25.99585783
249,617.311,88.96733333,71.48350421,29.65577778,76.57566667,148.4763585,76.57566667,331.8046625,14.63173567,58.52694267,85.06077626,28.04416003,3.657933917,13.41242436,25.60553742
250,647.974,104.0513333,83.6032018,34.68377778,92.66633333,139.0726182,92.66633333,348.286025,13.15833942,52.63335769,83.11008869,25.22015056,3.289584856,12.06181114,23.02709399
251,669.878,102.9986667,82.75740487,34.33288889,92.66633333,136.7702311,92.66633333,360.059425,11.75725645,47.02902579,65.22385639,22.53474153,2.939314112,10.77748508,20.57519878
252,674.968,110.608,88.87135467,36.86933333,92.66633333,139.1809973,92.66633333,362.7953,13.39750477,53.59001908,69.36137976,25.67855081,3.349376193,12.28104604,23.44563335
253,659.019,109.1726667,87.71809256,36.39088889,83.52466667,146.1615003,83.52466667,354.2227125,18.41052318,73.64209272,79.62936723,35.2868361,4.602630795,16.87631292,32.21841557
254,678.282,112.1666667,90.12371273,37.38888889,92.66633333,157.4682582,92.66633333,364.576575,24.85937204,99.43748814,89.30627993,47.64712974,6.214843009,22.7877577,43.50390106
255,678.657,113.009,90.80051099,37.66966667,92.732,161.0735698,92.732,364.7781375,28.88888361,115.5555344,93.64333211,55.37036024,7.222220903,26.48147664,50.55554632
256,677.189,113.0636667,90.84443461,37.68788889,93.01433333,162.9697581,93.01433333,363.9890875,29.9091714,119.6366856,91.90813565,57.32591184,7.47729285,27.41674045,52.34104995
