Bus,BasekV,Node1,Magnitude1,Angle1,pu1,Node2,Magnitude2,Angle2,pu2,Node3,Magnitude3,Angle3,pu3,Step
645,4.16,2,2463.1,-118.8,1.0255,3,2498.83,122.0,1.0404,0,0.0,0.0,0.0,97
645,4.16,2,2465.2,-118.8,1.0264,3,2499.96,121.9,1.0409,0,0.0,0.0,0.0,98
645,4.16,2,2466.33,-118.8,1.0269,3,2500.05,121.9,1.0409,0,0.0,0.0,0.0,99
645,4.16,2,2466.53,-118.8,1.0270000000000001,3,2500.1,121.9,1.0409,0,0.0,0.0,0.0,100
646,4.16,2,2474.88,-118.7,1.0304,3,2511.92,122.2,1.0459,0,0.0,0.0,0.0,1
646,4.16,2,2473.61,-118.7,1.0299,3,2511.91,122.2,1.0459,0,0.0,0.0,0.0,2
646,4.16,2,2475.73,-118.7,1.0308,3,2511.82,122.2,1.0458,0,0.0,0.0,0.0,3
646,4.16,2,2476.14,-118.7,1.031,3,2511.77,122.2,1.0458,0,0.0,0.0,0.0,4
646,4.16,2,2474.31,-118.7,1.0302,3,2510.2,122.2,1.0451,0,0.0,0.0,0.0,5
646,4.16,2,2471.8,-118.7,1.0292,3,2508.95,122.2,1.0446,0,0.0,0.0,0.0,6
646,4.16,2,2457.16,-118.8,1.0231,3,2503.08,122.3,1.0422,0,0.0,0.0,0.0,7
646,4.16,2,2456.13,-118.8,1.0226,3,2512.02,122.3,1.0459,0,0.0,0.0,0.0,8
646,4.16,2,2443.2,-118.9,1.0172,3,2511.22,122.4,1.0456,0,0.0,0.0,0.0,9
646,4.16,2,2451.74,-118.8,1.0208,3,2514.25,122.3,1.0468,0,0.0,0.0,0.0,10
646,4.16,2,2456.37,-118.9,1.0227,3,2510.33,122.4,1.0452,0,0.0,0.0,0.0,11
646,4.16,2,2454.85,-118.9,1.0221,3,2507.8,122.4,1.0441,0,0.0,0.0,0.0,12
646,4.16,2,2451.76,-119.0,1.0208,3,2505.02,122.4,1.043,0,0.0,0.0,0.0,13
646,4.16,2,2451.84,-119.0,1.0208,3,2505.13,122.4,1.043,0,0.0,0.0,0.0,14
646,4.16,2,2452.67,-118.9,1.0212,3,2505.81,122.4,1.0433,0,0.0,0.0,0.0,15
646,4.16,2,2452.87,-118.9,1.0213,3,2505.85,122.4,1.0433,0,0.0,0.0,0.0,16
646,4.16,2,2449.83,-118.9,1.02,3,2503.88,122.4,1.0425,0,0.0,0.0,0.0,17
646,4.16,2,2446.01,-118.9,1.0184,3,2499.28,122.4,1.0406,0,0.0,0.0,0.0,18
646,4.16,2,2434.39,-118.9,1.0136,3,2492.54,122.3,1.0378,0,0.0,0.0,0.0,19
646,4.16,2,2434.67,-118.9,1.0137,3,2494.36,122.3,1.0385,0,0.0,0.0,0.0,20
646,4.16,2,2434.56,-118.9,1.0136,3,2496.14,122.3,1.0393,0,0.0,0.0,0.0,21
646,4.16,2,2440.39,-118.8,1.0161,3,2500.35,122.3,1.041,0,0.0,0.0,0.0,22
646,4.16,2,2459.39,-118.7,1.024,3,2509.0,122.2,1.0446,0,0.0,0.0,0.0,23
646,4.16,2,2467.83,-118.7,1.0275,3,2507.11,122.2,1.0439,0,0.0,0.0,0.0,24
646,4.16,2,2475.32,-118.7,1.0306,3,2509.32,122.2,1.0448,0,0.0,0.0,0.0,25
646,4.16,2,2477.33,-118.6,1.0315,3,2510.35,122.2,1.0452,0,0.0,0.0,0.0,26
646,4.16,2,2478.44,-118.6,1.0319,3,2510.58,122.2,1.0453,0,0.0,0.0,0.0,27
646,4.16,2,2478.56,-118.6,1.032,3,2510.59,122.2,1.0453,0,0.0,0.0,0.0,28
646,4.16,2,2476.41,-118.6,1.0311,3,2509.0,122.2,1.0446,0,0.0,0.0,0.0,29
646,4.16,2,2471.98,-118.6,1.0292,3,2503.65,122.2,1.0424,0,0.0,0.0,0.0,30
646,4.16,2,2452.96,-118.8,1.0213,3,2449.74,122.2,1.02,0,0.0,0.0,0.0,31
646,4.16,2,2453.19,-118.8,1.0214,3,2459.37,122.2,1.024,0,0.0,0.0,0.0,32
646,4.16,2,2446.45,-118.9,1.0186,3,2451.21,122.2,1.0206,0,0.0,0.0,0.0,33
646,4.16,2,2442.04,-119.0,1.0168,3,2452.14,122.2,1.021,0,0.0,0.0,0.0,34
646,4.16,2,2448.9,-118.9,1.0196,3,2455.74,122.2,1.0225,0,0.0,0.0,0.0,35
646,4.16,2,2443.93,-119.0,1.0176,3,2451.33,122.3,1.0206,0,0.0,0.0,0.0,36
646,4.16,2,2445.48,-119.0,1.0182,3,2454.65,122.3,1.022,0,0.0,0.0,0.0,37
646,4.16,2,2446.75,-119.0,1.0187,3,2454.35,122.3,1.0219,0,0.0,0.0,0.0,38
646,4.16,2,2448.07,-119.0,1.0193,3,2456.01,122.3,1.0226,0,0.0,0.0,0.0,39
646,4.16,2,2447.82,-119.0,1.0192,3,2456.37,122.3,1.0227,0,0.0,0.0,0.0,40
646,4.16,2,2444.62,-119.0,1.0178,3,2453.16,122.3,1.0214,0,0.0,0.0,0.0,41
646,4.16,2,2436.72,-119.0,1.0145,3,2462.38,122.3,1.0252,0,0.0,0.0,0.0,42
646,4.16,2,2430.6,-119.0,1.012,3,2470.05,122.3,1.0284,0,0.0,0.0,0.0,43
646,4.16,2,2430.59,-119.0,1.012,3,2470.93,122.3,1.0288,0,0.0,0.0,0.0,44
646,4.16,2,2431.82,-118.9,1.0125,3,2477.96,122.3,1.0317,0,0.0,0.0,0.0,45
646,4.16,2,2445.06,-118.8,1.018,3,2486.75,122.2,1.0354,0,0.0,0.0,0.0,46
646,4.16,2,2464.58,-118.7,1.0261,3,2507.09,122.2,1.0438,0,0.0,0.0,0.0,47
646,4.16,2,2470.1,-118.7,1.0284,3,2506.02,122.2,1.0434,0,0.0,0.0,0.0,48
646,4.16,2,2476.41,-118.6,1.0311,3,2509.81,122.2,1.045,0,0.0,0.0,0.0,49
646,4.16,2,2477.71,-118.6,1.0316,3,2510.59,122.2,1.0453,0,0.0,0.0,0.0,50
646,4.16,2,2478.09,-118.6,1.0318,3,2510.29,122.2,1.0452,0,0.0,0.0,0.0,51
646,4.16,2,2477.55,-118.6,1.0315,3,2508.4,122.2,1.0444,0,0.0,0.0,0.0,52
646,4.16,2,2472.94,-118.7,1.0296,3,2503.85,122.2,1.0425,0,0.0,0.0,0.0,53
646,4.16,2,2467.87,-118.7,1.0275,3,2501.51,122.2,1.0415,0,0.0,0.0,0.0,54
646,4.16,2,2448.73,-118.8,1.0196,3,2447.71,122.2,1.0191,0,0.0,0.0,0.0,55
646,4.16,2,2451.46,-118.8,1.0207,3,2460.69,122.2,1.0245,0,0.0,0.0,0.0,56
646,4.16,2,2446.44,-118.9,1.0186,3,2455.61,122.2,1.0224,0,0.0,0.0,0.0,57
646,4.16,2,2442.85,-119.0,1.0171,3,2453.81,122.2,1.0217,0,0.0,0.0,0.0,58
646,4.16,2,2450.11,-118.9,1.0201,3,2456.74,122.2,1.0229,0,0.0,0.0,0.0,59
646,4.16,2,2444.75,-119.0,1.0179,3,2451.89,122.3,1.0209,0,0.0,0.0,0.0,60
646,4.16,2,2445.33,-119.0,1.0181,3,2453.9,122.3,1.0217,0,0.0,0.0,0.0,61
646,4.16,2,2444.85,-119.0,1.0179,3,2452.72,122.2,1.0212,0,0.0,0.0,0.0,62
646,4.16,2,2444.87,-119.0,1.0179,3,2454.84,122.2,1.0221,0,0.0,0.0,0.0,63
646,4.16,2,2444.4,-119.0,1.0177,3,2454.15,122.2,1.0218,0,0.0,0.0,0.0,64
646,4.16,2,2442.12,-119.0,1.0168,3,2451.96,122.2,1.0209,0,0.0,0.0,0.0,65
646,4.16,2,2437.34,-119.0,1.0148,3,2465.81,122.3,1.0267,0,0.0,0.0,0.0,66
646,4.16,2,2432.31,-119.0,1.0127,3,2474.53,122.3,1.0303,0,0.0,0.0,0.0,67
646,4.16,2,2433.19,-119.0,1.0131,3,2475.51,122.3,1.0307,0,0.0,0.0,0.0,68
646,4.16,2,2433.94,-118.9,1.0134,3,2482.3,122.3,1.0335,0,0.0,0.0,0.0,69
646,4.16,2,2446.96,-118.8,1.0188,3,2490.63,122.2,1.037,0,0.0,0.0,0.0,70
646,4.16,2,2465.81,-118.6,1.0267,3,2508.2,122.2,1.0443,0,0.0,0.0,0.0,71
646,4.16,2,2471.38,-118.7,1.0290000000000001,3,2507.38,122.2,1.044,0,0.0,0.0,0.0,72
646,4.16,2,2478.05,-118.6,1.0318,3,2511.4,122.2,1.0456,0,0.0,0.0,0.0,73
646,4.16,2,2479.76,-118.6,1.0325,3,2512.31,122.2,1.046,0,0.0,0.0,0.0,74
646,4.16,2,2480.53,-118.6,1.0328,3,2512.31,122.2,1.046,0,0.0,0.0,0.0,75
646,4.16,2,2480.32,-118.6,1.0327,3,2512.21,122.2,1.046,0,0.0,0.0,0.0,76
646,4.16,2,2477.87,-118.6,1.0317,3,2510.28,122.2,1.0452,0,0.0,0.0,0.0,77
646,4.16,2,2473.59,-118.6,1.0299,3,2507.87,122.2,1.0442,0,0.0,0.0,0.0,78
646,4.16,2,2454.68,-118.8,1.022,3,2466.6,122.2,1.0270000000000001,0,0.0,0.0,0.0,79
646,4.16,2,2454.22,-118.7,1.0218,3,2469.16,122.2,1.0281,0,0.0,0.0,0.0,80
646,4.16,2,2446.93,-118.9,1.0188,3,2455.22,122.2,1.0222,0,0.0,0.0,0.0,81
646,4.16,2,2442.74,-119.0,1.0171,3,2452.0,122.2,1.0209,0,0.0,0.0,0.0,82
646,4.16,2,2450.29,-118.9,1.0202,3,2455.59,122.2,1.0224,0,0.0,0.0,0.0,83
646,4.16,2,2445.63,-119.0,1.0183,3,2452.11,122.3,1.021,0,0.0,0.0,0.0,84
646,4.16,2,2445.95,-119.0,1.0184,3,2455.4,122.3,1.0223,0,0.0,0.0,0.0,85
646,4.16,2,2444.37,-119.0,1.0177,3,2452.82,122.3,1.0213,0,0.0,0.0,0.0,86
646,4.16,2,2444.2,-119.0,1.0177,3,2453.86,122.3,1.0217,0,0.0,0.0,0.0,87
646,4.16,2,2443.98,-119.0,1.0176,3,2453.4,122.3,1.0215,0,0.0,0.0,0.0,88
646,4.16,2,2440.5,-119.0,1.0161,3,2449.98,122.3,1.0201,0,0.0,0.0,0.0,89
646,4.16,2,2432.16,-119.0,1.0126,3,2459.96,122.4,1.0242,0,0.0,0.0,0.0,90
646,4.16,2,2425.68,-119.1,1.01,3,2469.92,122.4,1.0284,0,0.0,0.0,0.0,91
646,4.16,2,2424.53,-119.0,1.0095,3,2471.35,122.3,1.0290000000000001,0,0.0,0.0,0.0,92
646,4.16,2,2424.46,-119.0,1.0094,3,2479.29,122.3,1.0323,0,0.0,0.0,0.0,93
646,4.16,2,2438.58,-118.8,1.0153,3,2488.18,122.2,1.036,0,0.0,0.0,0.0,94
646,4.16,2,2459.04,-118.7,1.0238,3,2505.7,122.2,1.0433,0,0.0,0.0,0.0,95
646,4.16,2,2465.7,-118.7,1.0266,3,2505.28,122.3,1.0431,0,0.0,0.0,0.0,96
646,4.16,2,2471.11,-118.7,1.0289,3,2508.53,122.2,1.0444,0,0.0,0.0,0.0,97
646,4.16,2,2473.29,-118.7,1.0298,3,2509.76,122.2,1.045,0,0.0,0.0,0.0,98
646,4.16,2,2474.42,-118.7,1.0302,3,2509.85,122.2,1.045,0,0.0,0.0,0.0,99
646,4.16,2,2474.62,-118.7,1.0303,3,2509.9,122.2,1.045,0,0.0,0.0,0.0,100
650,4.16,1,2401.94,0.0,1.0001,2,2401.93,-120.0,1.0001,3,2402.0,120.0,1.0001,1
650,4.16,1,2401.94,0.0,1.0001,2,2401.93,-120.0,1.0001,3,2402.0,120.0,1.0001,2
650,4.16,1,2401.94,0.0,1.0001,2,2401.93,-120.0,1.0001,3,2402.0,120.0,1.0001,3
650,4.16,1,2401.94,0.0,1.0001,2,2401.93,-120.0,1.0001,3,2402.0,120.0,1.0001,4
650,4.16,1,2401.93,0.0,1.0001,2,2401.93,-120.0,1.0001,3,2402.0,120.0,1.0001,5
650,4.16,1,2401.93,0.0,1.0001,2,2401.92,-120.0,1.0001,3,2402.0,120.0,1.0001,6
650,4.16,1,2401.92,0.0,1.0001,2,2401.9,-120.0,1.0001,3,2401.99,120.0,1.0001,7
650,4.16,1,2401.92,0.0,1.0001,2,2401.9,-120.0,1.0001,3,2402.0,120.0,1.0001,8
650,4.16,1,2401.92,0.0,1.0001,2,2401.89,-120.0,1.0,3,2401.99,120.0,1.0001,9
650,4.16,1,2401.92,0.0,1.0001,2,2401.9,-120.0,1.0,3,2402.0,120.0,1.0001,10
650,4.16,1,2401.92,0.0,1.0001,2,2401.9,-120.0,1.0001,3,2401.99,120.0,1.0001,11
650,4.16,1,2401.92,0.0,1.0001,2,2401.9,-120.0,1.0001,3,2401.99,120.0,1.0001,12
650,4.16,1,2401.91,0.0,1.0001,2,2401.9,-120.0,1.0,3,2401.99,120.0,1.0001,13
650,4.16,1,2401.91,0.0,1.0001,2,2401.9,-120.0,1.0,3,2401.99,120.0,1.0001,14
650,4.16,1,2401.92,0.0,1.0001,2,2401.9,-120.0,1.0,3,2401.99,120.0,1.0001,15
650,4.16,1,2401.91,0.0,1.0001,2,2401.9,-120.0,1.0,3,2401.99,120.0,1.0001,16
650,4.16,1,2401.91,0.0,1.0001,2,2401.89,-120.0,1.0,3,2401.98,120.0,1.0001,17
650,4.16,1,2401.91,0.0,1.0001,2,2401.89,-120.0,1.0,3,2401.98,120.0,1.0001,18
650,4.16,1,2401.91,0.0,1.0001,2,2401.88,-120.0,1.0,3,2401.96,120.0,1.0001,19
650,4.16,1,2401.91,0.0,1.0001,2,2401.88,-120.0,1.0,3,2401.96,120.0,1.0001,20
650,4.16,1,2401.91,0.0,1.0001,2,2401.88,-120.0,1.0,3,2401.97,120.0,1.0001,21
650,4.16,1,2401.92,0.0,1.0001,2,2401.89,-120.0,1.0,3,2401.97,120.0,1.0001,22
650,4.16,1,2401.93,0.0,1.0001,2,2401.91,-120.0,1.0001,3,2401.99,120.0,1.0001,23
650,4.16,1,2401.93,0.0,1.0001,2,2401.92,-120.0,1.0001,3,2401.99,120.0,1.0001,24
650,4.16,1,2401.93,0.0,1.0001,2,2401.93,-120.0,1.0001,3,2402.0,120.0,1.0001,25
650,4.16,1,2401.93,0.0,1.0001,2,2401.93,-120.0,1.0001,3,2402.0,120.0,1.0001,26
650,4.16,1,2401.93,0.0,1.0001,2,2401.93,-120.0,1.0001,3,2402.0,120.0,1.0001,27
650,4.16,1,2401.93,0.0,1.0001,2,2401.93,-120.0,1.0001,3,2402.0,120.0,1.0001,28
650,4.16,1,2401.92,0.0,1.0001,2,2401.92,-120.0,1.0001,3,2402.0,120.0,1.0001,29
650,4.16,1,2401.92,0.0,1.0001,2,2401.92,-120.0,1.0001,3,2401.99,120.0,1.0001,30
650,4.16,1,2401.87,0.0,1.0,2,2401.89,-120.0,1.0,3,2401.92,120.0,1.0001,31
650,4.16,1,2401.86,0.0,1.0,2,2401.88,-120.0,1.0,3,2401.93,120.0,1.0001,32
650,4.16,1,2401.84,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.9,120.0,1.0001,33
650,4.16,1,2401.84,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.9,120.0,1.0001,34
650,4.16,1,2401.84,0.0,1.0,2,2401.88,-120.0,1.0,3,2401.91,120.0,1.0001,35
650,4.16,1,2401.84,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.9,120.0,1.0001,36
650,4.16,1,2401.84,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.91,120.0,1.0001,37
650,4.16,1,2401.84,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.91,120.0,1.0001,38
650,4.16,1,2401.84,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.91,120.0,1.0001,39
650,4.16,1,2401.84,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.91,120.0,1.0001,40
650,4.16,1,2401.84,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.91,120.0,1.0001,41
650,4.16,1,2401.84,0.0,1.0,2,2401.86,-120.0,1.0,3,2401.91,120.0,1.0001,42
650,4.16,1,2401.86,0.0,1.0,2,2401.86,-120.0,1.0,3,2401.92,120.0,1.0001,43
650,4.16,1,2401.86,0.0,1.0,2,2401.86,-120.0,1.0,3,2401.92,120.0,1.0001,44
650,4.16,1,2401.88,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.93,120.0,1.0001,45
650,4.16,1,2401.89,0.0,1.0,2,2401.89,-120.0,1.0,3,2401.94,120.0,1.0001,46
650,4.16,1,2401.92,0.0,1.0001,2,2401.91,-120.0,1.0001,3,2401.99,120.0,1.0001,47
650,4.16,1,2401.92,0.0,1.0001,2,2401.92,-120.0,1.0001,3,2401.99,120.0,1.0001,48
650,4.16,1,2401.93,0.0,1.0001,2,2401.93,-120.0,1.0001,3,2402.0,120.0,1.0001,49
650,4.16,1,2401.93,0.0,1.0001,2,2401.93,-120.0,1.0001,3,2402.0,120.0,1.0001,50
650,4.16,1,2401.93,0.0,1.0001,2,2401.93,-120.0,1.0001,3,2402.0,120.0,1.0001,51
650,4.16,1,2401.93,0.0,1.0001,2,2401.93,-120.0,1.0001,3,2402.0,120.0,1.0001,52
650,4.16,1,2401.92,0.0,1.0001,2,2401.92,-120.0,1.0001,3,2401.99,120.0,1.0001,53
650,4.16,1,2401.91,0.0,1.0001,2,2401.91,-120.0,1.0001,3,2401.99,120.0,1.0001,54
650,4.16,1,2401.86,0.0,1.0,2,2401.88,-120.0,1.0,3,2401.92,120.0,1.0001,55
650,4.16,1,2401.86,0.0,1.0,2,2401.88,-120.0,1.0,3,2401.94,120.0,1.0001,56
650,4.16,1,2401.84,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.91,120.0,1.0001,57
650,4.16,1,2401.84,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.91,120.0,1.0001,58
650,4.16,1,2401.84,0.0,1.0,2,2401.88,-120.0,1.0,3,2401.91,120.0,1.0001,59
650,4.16,1,2401.84,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.91,120.0,1.0001,60
650,4.16,1,2401.84,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.91,120.0,1.0001,61
650,4.16,1,2401.84,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.91,120.0,1.0001,62
650,4.16,1,2401.84,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.91,120.0,1.0001,63
650,4.16,1,2401.84,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.91,120.0,1.0001,64
650,4.16,1,2401.84,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.9,120.0,1.0001,65
650,4.16,1,2401.84,0.0,1.0,2,2401.86,-120.0,1.0,3,2401.92,120.0,1.0001,66
650,4.16,1,2401.87,0.0,1.0,2,2401.86,-120.0,1.0,3,2401.92,120.0,1.0001,67
650,4.16,1,2401.87,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.92,120.0,1.0001,68
650,4.16,1,2401.89,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.93,120.0,1.0001,69
650,4.16,1,2401.9,0.0,1.0001,2,2401.89,-120.0,1.0,3,2401.95,120.0,1.0001,70
650,4.16,1,2401.93,0.0,1.0001,2,2401.92,-120.0,1.0001,3,2401.99,120.0,1.0001,71
650,4.16,1,2401.93,0.0,1.0001,2,2401.92,-120.0,1.0001,3,2402.0,120.0,1.0001,72
650,4.16,1,2401.93,0.0,1.0001,2,2401.93,-120.0,1.0001,3,2402.0,120.0,1.0001,73
650,4.16,1,2401.93,0.0,1.0001,2,2401.93,-120.0,1.0001,3,2402.01,120.0,1.0001,74
650,4.16,1,2401.93,0.0,1.0001,2,2401.93,-120.0,1.0001,3,2402.01,120.0,1.0001,75
650,4.16,1,2401.93,0.0,1.0001,2,2401.93,-120.0,1.0001,3,2402.01,120.0,1.0001,76
650,4.16,1,2401.92,0.0,1.0001,2,2401.93,-120.0,1.0001,3,2402.0,120.0,1.0001,77
650,4.16,1,2401.92,0.0,1.0001,2,2401.92,-120.0,1.0001,3,2402.0,120.0,1.0001,78
650,4.16,1,2401.87,0.0,1.0,2,2401.89,-120.0,1.0,3,2401.94,120.0,1.0001,79
650,4.16,1,2401.87,0.0,1.0,2,2401.88,-120.0,1.0,3,2401.95,120.0,1.0001,80
650,4.16,1,2401.85,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.91,120.0,1.0001,81
650,4.16,1,2401.84,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.9,120.0,1.0001,82
650,4.16,1,2401.84,0.0,1.0,2,2401.88,-120.0,1.0,3,2401.91,120.0,1.0001,83
650,4.16,1,2401.84,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.91,120.0,1.0001,84
650,4.16,1,2401.84,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.91,120.0,1.0001,85
650,4.16,1,2401.84,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.91,120.0,1.0001,86
650,4.16,1,2401.84,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.91,120.0,1.0001,87
650,4.16,1,2401.84,0.0,1.0,2,2401.87,-120.0,1.0,3,2401.91,120.0,1.0001,88
650,4.16,1,2401.83,0.0,1.0,2,2401.86,-120.0,1.0,3,2401.9,120.0,1.0001,89
650,4.16,1,2401.83,0.0,1.0,2,2401.85,-120.0,1.0,3,2401.91,120.0,1.0001,90
650,4.16,1,2401.86,0.0,1.0,2,2401.85,-120.0,1.0,3,2401.92,120.0,1.0001,91
650,4.16,1,2401.86,0.0,1.0,2,2401.85,-120.0,1.0,3,2401.92,120.0,1.0001,92
650,4.16,1,2401.88,0.0,1.0,2,2401.86,-120.0,1.0,3,2401.92,120.0,1.0001,93
650,4.16,1,2401.89,0.0,1.0,2,2401.88,-120.0,1.0,3,2401.94,120.0,1.0001,94
650,4.16,1,2401.92,0.0,1.0001,2,2401.91,-120.0,1.0001,3,2401.99,120.0,1.0001,95
650,4.16,1,2401.92,0.0,1.0001,2,2401.91,-120.0,1.0001,3,2401.99,120.0,1.0001,96
650,4.16,1,2401.93,0.0,1.0001,2,2401.92,-120.0,1.0001,3,2402.0,120.0,1.0001,97
650,4.16,1,2401.93,0.0,1.0001,2,2401.92,-120.0,1.0001,3,2402.0,120.0,1.0001,98
650,4.16,1,2401.93,0.0,1.0001,2,2401.92,-120.0,1.0001,3,2402.0,120.0,1.0001,99
650,4.16,1,2401.93,0.0,1.0001,2,2401.93,-120.0,1.0001,3,2402.0,120.0,1.0001,100
652,4.16,1,2400.26,1.5,0.9993700000000001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1
652,4.16,1,2398.99,1.5,0.99884,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2
652,4.16,1,2397.96,1.5,0.99841,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3
652,4.16,1,2397.68,1.5,0.99829,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4
652,4.16,1,2392.02,1.4,0.9959399999999999,0,0.0,0.0,0.0,0,0.0,0.0,0.0,5
652,4.16,1,2390.71,1.4,0.99539,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6
652,4.16,1,2371.61,1.3,0.98744,0,0.0,0.0,0.0,0,0.0,0.0,0.0,7
652,4.16,1,2370.14,1.3,0.9868299999999999,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8
652,4.16,1,2358.01,1.2,0.9817799999999999,0,0.0,0.0,0.0,0,0.0,0.0,0.0,9
652,4.16,1,2363.7,1.2,0.98415,0,0.0,0.0,0.0,0,0.0,0.0,0.0,10
652,4.16,1,2356.3,1.2,0.98106,0,0.0,0.0,0.0,0,0.0,0.0,0.0,11
652,4.16,1,2351.77,1.2,0.9791799999999999,0,0.0,0.0,0.0,0,0.0,0.0,0.0,12
652,4.16,1,2347.71,1.2,0.97749,0,0.0,0.0,0.0,0,0.0,0.0,0.0,13
652,4.16,1,2348.75,1.2,0.9779200000000001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,14
652,4.16,1,2349.61,1.2,0.9782799999999999,0,0.0,0.0,0.0,0,0.0,0.0,0.0,15
652,4.16,1,2349.71,1.2,0.9783200000000001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,16
652,4.16,1,2349.62,1.2,0.9782799999999999,0,0.0,0.0,0.0,0,0.0,0.0,0.0,17
652,4.16,1,2356.76,1.3,0.98126,0,0.0,0.0,0.0,0,0.0,0.0,0.0,18
652,4.16,1,2359.49,1.3,0.98239,0,0.0,0.0,0.0,0,0.0,0.0,0.0,19
652,4.16,1,2363.03,1.3,0.98387,0,0.0,0.0,0.0,0,0.0,0.0,0.0,20
652,4.16,1,2369.99,1.4,0.98677,0,0.0,0.0,0.0,0,0.0,0.0,0.0,21
652,4.16,1,2376.97,1.4,0.98967,0,0.0,0.0,0.0,0,0.0,0.0,0.0,22
652,4.16,1,2394.88,1.5,0.99713,0,0.0,0.0,0.0,0,0.0,0.0,0.0,23
652,4.16,1,2391.65,1.5,0.9957799999999999,0,0.0,0.0,0.0,0,0.0,0.0,0.0,24
652,4.16,1,2397.17,1.5,0.99808,0,0.0,0.0,0.0,0,0.0,0.0,0.0,25
652,4.16,1,2399.08,1.5,0.9988799999999999,0,0.0,0.0,0.0,0,0.0,0.0,0.0,26
652,4.16,1,2399.82,1.5,0.99918,0,0.0,0.0,0.0,0,0.0,0.0,0.0,27
652,4.16,1,2400.42,1.5,0.99944,0,0.0,0.0,0.0,0,0.0,0.0,0.0,28
652,4.16,1,2383.66,1.3,0.99246,0,0.0,0.0,0.0,0,0.0,0.0,0.0,29
652,4.16,1,2380.61,1.3,0.99119,0,0.0,0.0,0.0,0,0.0,0.0,0.0,30
652,4.16,1,2345.61,0.7,0.97662,0,0.0,0.0,0.0,0,0.0,0.0,0.0,31
652,4.16,1,2330.03,0.5,0.9701299999999999,0,0.0,0.0,0.0,0,0.0,0.0,0.0,32
652,4.16,1,2315.41,0.4,0.96404,0,0.0,0.0,0.0,0,0.0,0.0,0.0,33
652,4.16,1,2303.81,0.4,0.95921,0,0.0,0.0,0.0,0,0.0,0.0,0.0,34
652,4.16,1,2303.24,0.3,0.9589700000000001,0,0.0,0.0,0.0,0,0.0,0.0,0.0,35
652,4.16,1,2293.66,0.3,0.9549799999999999,0,0.0,0.0,0.0,0,0.0,0.0,0.0,36
652,4.16,1,2298.36,0.3,0.95694,0,0.0,0.0,0.0,0,0.0,0.0,0.0,37
652,4.16,1,2295.34,0.3,0.9556899999999999,0,0.0,0.0,0.0,0,0.0,0.0,0.0,38
652,4.16,1,2295.99,0.3,0.95596,0,0.0,0.0,0.0,0,0.0,0.0,0.0,39
652,4.16,1,2295.7,0.3,0.95583,0,0.0,0.0,0.0,0,0.0,0.0,0.0,40
652,4.16,1,2293.16,0.3,0.95478,0,0.0,0.0,0.0,0,0.0,0.0,0.0,41
652,4.16,1,2285.27,0.3,0.95149,0,0.0,0.0,0.0,0,0.0,0.0,0.0,42
652,4.16,1,2318.2,0.7,0.9652,0,0.0,0.0,0.0,0,0.0,0.0,0.0,43
652,4.16,1,2321.87,0.7,0.96673,0,0.0,0.0,0.0,0,0.0,0.0,0.0,44
652,4.16,1,2346.51,1.0,0.9769899999999999,0,0.0,0.0,0.0,0,0.0,0.0,0.0,45
652,4.16,1,2367.02,1.1,0.9855299999999999,0,0.0,0.0,0.0,0,0.0,0.0,0.0,46
652,4.16,1,2389.11,1.4,0.9947299999999999,0,0.0,0.0,0.0,0,0.0,0.0,0.0,47
652,4.16,1,2385.58,1.4,0.99326,0,0.0,0.0,0.0,0,0.0,0.0,0.0,48
652,4.16,1,2392.63,1.4,0.9961899999999999,0,0.0,0.0,0.0,0,0.0,0.0,0.0,49
