hour,t(sec),V1,VAngle1,V2,VAngle2,V3,VAngle3,I1,IAngle1,I2,IAngle2,I3,IAngle3,Name,V4,VAngle4,I4,IAngle4,kv,V1(PU),V2(PU),V3(PU)
184,0.0,2340.49,113.346,0.0,0.0,,,40.2542,113.347,40.2542,-66.6531,,,monload-611_runway,,,,,2.4,0.9752041666666665,0.0,
185,0.0,2322.67,112.947,0.0,0.0,,,39.4232,112.947,39.4232,-67.0528,,,monload-611_runway,,,,,2.4,0.9677791666666667,0.0,
186,0.0,2308.23,112.62,0.0,0.0,,,41.61,112.62,41.61,-67.3797,,,monload-611_runway,,,,,2.4,0.9617625,0.0,
187,0.0,2303.29,112.493,0.0,0.0,,,50.661,112.49,50.661,-67.51,,,monload-611_runway,,,,,2.4,0.9597041666666667,0.0,
188,0.0,2312.36,112.699,0.0,0.0,,,50.936,112.698,50.936,-67.3018,,,monload-611_runway,,,,,2.4,0.9634833333333334,0.0,
189,0.0,2321.81,112.913,0.0,0.0,,,52.3523,112.913,52.3523,-67.0871,,,monload-611_runway,,,,,2.4,0.9674208333333333,0.0,
190,0.0,2331.66,113.141,0.0,0.0,,,50.5692,113.141,50.5692,-66.8593,,,monload-611_runway,,,,,2.4,0.971525,0.0,
191,0.0,2355.62,113.71,0.0,0.0,,,39.6945,113.709,39.6945,-66.2907,,,monload-611_runway,,,,,2.4,0.9815083333333333,0.0,
192,0.0,2373.66,114.155,0.0,0.0,,,26.4536,114.154,26.4536,-65.8456,,,monload-611_runway,,,,,2.4,0.9890249999999999,0.0,
193,0.0,2381.69,114.35,0.0,0.0,,,21.0984,114.338,21.0984,-65.6622,,,monload-611_runway,,,,,2.4,0.9923708333333333,0.0,
194,0.0,2383.33,114.391,0.0,0.0,,,19.0118,114.388,19.0118,-65.6117,,,monload-611_runway,,,,,2.4,0.9930541666666667,0.0,
195,0.0,2384.07,114.411,0.0,0.0,,,17.1605,114.41,17.1605,-65.5903,,,monload-611_runway,,,,,2.4,0.9933625,0.0,
196,0.0,2383.23,114.391,0.0,0.0,,,16.8089,114.393,16.8089,-65.6074,,,monload-611_runway,,,,,2.4,0.9930125,0.0,
197,0.0,2357.15,113.779,0.0,0.0,,,17.2796,113.779,17.2796,-66.2207,,,monload-611_runway,,,,,2.4,0.9821458333333334,0.0,
198,0.0,2348.88,113.58,0.0,0.0,,,20.6862,113.588,20.6862,-66.4115,,,monload-611_runway,,,,,2.4,0.9787,0.0,
199,0.0,2288.61,112.166,0.0,0.0,,,33.257,112.166,33.257,-67.8343,,,monload-611_runway,,,,,2.4,0.9535875,0.0,
200,0.0,2338.73,113.312,0.0,0.0,,,36.3559,113.311,36.3559,-66.6894,,,monload-611_runway,,,,,2.4,0.9744708333333333,0.0,
201,0.0,2340.85,113.357,0.0,0.0,,,33.1764,113.368,33.1764,-66.6321,,,monload-611_runway,,,,,2.4,0.9753541666666666,0.0,
202,0.0,2342.04,113.363,0.0,0.0,,,35.1894,113.358,35.1894,-66.6422,,,monload-611_runway,,,,,2.4,0.97585,0.0,
203,0.0,2334.99,113.22,0.0,0.0,,,30.9635,113.22,30.9635,-66.7796,,,monload-611_runway,,,,,2.4,0.9729125,0.0,
204,0.0,2338.58,113.284,0.0,0.0,,,34.0175,113.284,34.0175,-66.7159,,,monload-611_runway,,,,,2.4,0.9744083333333333,0.0,
205,0.0,2335.47,113.212,0.0,0.0,,,36.5232,113.212,36.5232,-66.788,,,monload-611_runway,,,,,2.4,0.9731124999999999,0.0,
206,0.0,2317.15,112.803,0.0,0.0,,,37.968,112.803,37.968,-67.1967,,,monload-611_runway,,,,,2.4,0.9654791666666667,0.0,
207,0.0,2315.02,112.748,0.0,0.0,,,38.9807,112.746,38.9807,-67.2542,,,monload-611_runway,,,,,2.4,0.9645916666666666,0.0,
208,0.0,2315.92,112.776,0.0,0.0,,,36.5803,112.775,36.5803,-67.2249,,,monload-611_runway,,,,,2.4,0.9649666666666668,0.0,
209,0.0,2311.25,112.671,0.0,0.0,,,36.2227,112.671,36.2227,-67.3287,,,monload-611_runway,,,,,2.4,0.9630208333333333,0.0,
210,0.0,2318.25,112.834,0.0,0.0,,,40.7986,112.834,40.7986,-67.1656,,,monload-611_runway,,,,,2.4,0.9659375,0.0,
211,0.0,2332.07,113.164,0.0,0.0,,,46.536,113.164,46.536,-66.8357,,,monload-611_runway,,,,,2.4,0.9716958333333334,0.0,
212,0.0,2334.36,113.214,0.0,0.0,,,48.3977,113.214,48.3977,-66.7863,,,monload-611_runway,,,,,2.4,0.97265,0.0,
213,0.0,2359.54,113.799,0.0,0.0,,,52.3358,113.798,52.3358,-66.2017,,,monload-611_runway,,,,,2.4,0.9831416666666667,0.0,
214,0.0,2372.05,114.095,0.0,0.0,,,49.8536,114.095,49.8536,-65.9053,,,monload-611_runway,,,,,2.4,0.9883541666666668,0.0,
215,0.0,2398.65,114.742,0.0,0.0,,,38.3082,114.74,38.3082,-65.2596,,,monload-611_runway,,,,,2.4,0.9994375000000001,0.0,
216,0.0,2411.28,115.054,0.0,0.0,,,27.4534,115.053,27.4534,-64.9472,,,monload-611_runway,,,,,2.4,1.0047000000000001,0.0,
217,0.0,2419.13,115.244,0.0,0.0,,,24.2756,115.23,24.2756,-64.7699,,,monload-611_runway,,,,,2.4,1.0079708333333335,0.0,
218,0.0,2442.59,115.806,0.0,0.0,,,23.0495,115.806,23.0495,-64.1936,,,monload-611_runway,,,,,2.4,1.0177458333333333,0.0,
219,0.0,2439.76,115.739,0.0,0.0,,,21.3811,115.739,21.3811,-64.2613,,,monload-611_runway,,,,,2.4,1.0165666666666668,0.0,
220,0.0,2425.64,115.397,0.0,0.0,,,21.1438,115.397,21.1438,-64.6029,,,monload-611_runway,,,,,2.4,1.0106833333333334,0.0,
221,0.0,2407.28,114.957,0.0,0.0,,,21.6383,114.958,21.6383,-65.0423,,,monload-611_runway,,,,,2.4,1.0030333333333334,0.0,
222,0.0,2399.84,114.777,0.0,0.0,,,25.2705,114.774,25.2705,-65.2263,,,monload-611_runway,,,,,2.4,0.9999333333333333,0.0,
223,0.0,2350.14,113.582,0.0,0.0,,,39.5844,113.581,39.5844,-66.4186,,,monload-611_runway,,,,,2.4,0.9792249999999999,0.0,
224,0.0,2327.97,113.054,0.0,0.0,,,43.8114,113.054,43.8114,-66.9461,,,monload-611_runway,,,,,2.4,0.9699874999999999,0.0,
225,0.0,2323.42,112.947,0.0,0.0,,,40.8608,112.947,40.8608,-67.0531,,,monload-611_runway,,,,,2.4,0.9680916666666667,0.0,
226,0.0,2316.94,112.793,0.0,0.0,,,41.6137,112.792,41.6137,-67.2085,,,monload-611_runway,,,,,2.4,0.9653916666666666,0.0,
227,0.0,2318.9,112.843,0.0,0.0,,,35.6552,112.84,35.6552,-67.1597,,,monload-611_runway,,,,,2.4,0.9662083333333333,0.0,
228,0.0,2324.58,112.951,0.0,0.0,,,36.3784,112.951,36.3784,-67.0493,,,monload-611_runway,,,,,2.4,0.968575,0.0,
229,0.0,2321.57,112.897,0.0,0.0,,,35.4529,112.898,35.4529,-67.1025,,,monload-611_runway,,,,,2.4,0.9673208333333334,0.0,
230,0.0,2320.23,112.86,0.0,0.0,,,35.4684,112.863,35.4684,-67.1373,,,monload-611_runway,,,,,2.4,0.9667625,0.0,
231,0.0,2319.93,112.852,0.0,0.0,,,35.4553,112.852,35.4553,-67.148,,,monload-611_runway,,,,,2.4,0.9666374999999999,0.0,
232,0.0,2317.89,112.812,0.0,0.0,,,34.3661,112.812,34.3661,-67.1882,,,monload-611_runway,,,,,2.4,0.9657874999999999,0.0,
233,0.0,2307.29,112.578,0.0,0.0,,,34.8409,112.573,34.8409,-67.4275,,,monload-611_runway,,,,,2.4,0.9613708333333333,0.0,
234,0.0,2304.86,112.523,0.0,0.0,,,41.0394,112.523,41.0394,-67.4769,,,monload-611_runway,,,,,2.4,0.9603583333333334,0.0,
235,0.0,2334.85,113.219,0.0,0.0,,,47.4959,113.218,47.4959,-66.7815,,,monload-611_runway,,,,,2.4,0.9728541666666666,0.0,
236,0.0,2317.87,112.83,0.0,0.0,,,49.9491,112.83,49.9491,-67.1701,,,monload-611_runway,,,,,2.4,0.9657791666666666,0.0,
237,0.0,2349.42,113.562,0.0,0.0,,,54.1038,113.56,54.1038,-66.4397,,,monload-611_runway,,,,,2.4,0.978925,0.0,
238,0.0,2371.45,114.081,0.0,0.0,,,51.1187,114.081,51.1187,-65.9186,,,monload-611_runway,,,,,2.4,0.9881041666666666,0.0,
239,0.0,2401.51,114.812,0.0,0.0,,,39.0249,114.815,39.0249,-65.1853,,,monload-611_runway,,,,,2.4,1.0006291666666667,0.0,
240,0.0,2414.7,115.133,0.0,0.0,,,27.7222,115.132,27.7222,-64.8675,,,monload-611_runway,,,,,2.4,1.006125,0.0,
241,0.0,2421.54,115.296,0.0,0.0,,,24.0737,115.296,24.0737,-64.7043,,,monload-611_runway,,,,,2.4,1.008975,0.0,
242,0.0,2424.77,115.375,0.0,0.0,,,22.0835,115.374,22.0835,-64.6259,,,monload-611_runway,,,,,2.4,1.0103208333333333,0.0,
243,0.0,2427.57,115.445,0.0,0.0,,,20.1037,115.443,20.1037,-64.5565,,,monload-611_runway,,,,,2.4,1.0114875,0.0,
244,0.0,2429.11,115.482,0.0,0.0,,,19.4842,115.482,19.4842,-64.5184,,,monload-611_runway,,,,,2.4,1.0121291666666667,0.0,
245,0.0,2412.89,115.093,0.0,0.0,,,19.5235,115.093,19.5235,-64.9067,,,monload-611_runway,,,,,2.4,1.0053708333333333,0.0,
246,0.0,2406.14,114.929,0.0,0.0,,,22.9648,114.929,22.9648,-65.0707,,,monload-611_runway,,,,,2.4,1.0025583333333332,0.0,
247,0.0,2356.2,113.727,0.0,0.0,,,37.0597,113.726,37.0597,-66.2736,,,monload-611_runway,,,,,2.4,0.9817499999999999,0.0,
248,0.0,2264.84,111.612,0.0,0.0,,,40.2595,111.612,40.2595,-68.388,,,monload-611_runway,,,,,2.4,0.9436833333333334,0.0,
249,0.0,2291.04,112.204,0.0,0.0,,,35.442,112.204,35.442,-67.7962,,,monload-611_runway,,,,,2.4,0.9546,0.0,
250,0.0,2334.73,113.195,0.0,0.0,,,34.6292,113.193,34.6292,-66.8069,,,monload-611_runway,,,,,2.4,0.9728041666666667,0.0,
251,0.0,2350.81,113.585,0.0,0.0,,,27.1766,113.585,27.1766,-66.4147,,,monload-611_runway,,,,,2.4,0.9795041666666666,0.0,
252,0.0,2350.4,113.578,0.0,0.0,,,28.9006,113.578,28.9006,-66.4217,,,monload-611_runway,,,,,2.4,0.9793333333333334,0.0,
253,0.0,2380.72,114.255,0.0,0.0,,,33.1789,114.255,33.1789,-65.7452,,,monload-611_runway,,,,,2.4,0.9919666666666666,0.0,
254,0.0,2332.08,113.119,0.0,0.0,,,37.2109,113.12,37.2109,-66.8802,,,monload-611_runway,,,,,2.4,0.9717,0.0,
255,0.0,2318.18,112.789,0.0,0.0,,,39.0181,112.789,39.0181,-67.2105,,,monload-611_runway,,,,,2.4,0.9659083333333333,0.0,
256,0.0,2301.4,112.412,0.0,0.0,,,38.2951,112.412,38.2951,-67.588,,,monload-611_runway,,,,,2.4,0.9589166666666668,0.0,
257,0.0,2253.54,111.342,0.0,0.0,,,37.2036,111.345,37.2036,-68.6547,,,monload-611_runway,,,,,2.4,0.938975,0.0,
258,0.0,2250.4,110.971,0.0,0.0,,,41.2435,110.971,41.2435,-69.0286,,,monload-611_runway,,,,,2.4,0.9376666666666668,0.0,
259,0.0,2276.89,111.562,0.0,0.0,,,48.2631,111.562,48.2631,-68.4379,,,monload-611_runway,,,,,2.4,0.9487041666666666,0.0,
260,0.0,2269.2,111.397,0.0,0.0,,,49.1353,111.4,49.1353,-68.6004,,,monload-611_runway,,,,,2.4,0.9454999999999999,0.0,
261,0.0,2307.25,112.251,0.0,0.0,,,51.8384,112.249,51.8384,-67.7507,,,monload-611_runway,,,,,2.4,0.9613541666666666,0.0,
262,0.0,2328.11,112.725,0.0,0.0,,,48.7298,112.726,48.7298,-67.2738,,,monload-611_runway,,,,,2.4,0.9700458333333334,0.0,
263,0.0,2366.88,113.636,0.0,0.0,,,36.8915,113.635,36.8915,-66.3655,,,monload-611_runway,,,,,2.4,0.9862000000000001,0.0,
264,0.0,2369.65,114.058,0.0,0.0,,,25.6287,114.064,25.6287,-65.9364,,,monload-611_runway,,,,,2.4,0.9873541666666668,0.0,
265,0.0,2379.77,114.304,0.0,0.0,,,22.0675,114.304,22.0675,-65.6956,,,monload-611_runway,,,,,2.4,0.9915708333333333,0.0,
266,0.0,2381.82,114.355,0.0,0.0,,,20.4634,114.354,20.4634,-65.6463,,,monload-611_runway,,,,,2.4,0.9924250000000001,0.0,
267,0.0,2384.59,114.423,0.0,0.0,,,18.6462,114.421,18.6462,-65.5785,,,monload-611_runway,,,,,2.4,0.9935791666666667,0.0,
268,0.0,2385.76,114.451,0.0,0.0,,,18.0928,114.451,18.0928,-65.5495,,,monload-611_runway,,,,,2.4,0.9940666666666668,0.0,
269,0.0,2360.21,113.851,0.0,0.0,,,18.2741,113.851,18.2741,-66.1488,,,monload-611_runway,,,,,2.4,0.9834208333333333,0.0,
270,0.0,2348.16,113.564,0.0,0.0,,,21.6152,113.562,21.6152,-66.4376,,,monload-611_runway,,,,,2.4,0.9783999999999999,0.0,
271,0.0,2279.24,111.955,0.0,0.0,,,35.0885,111.958,35.0885,-68.0421,,,monload-611_runway,,,,,2.4,0.9496833333333332,0.0,
272,0.0,2252.2,111.338,0.0,0.0,,,36.4054,111.337,36.4054,-68.6626,,,monload-611_runway,,,,,2.4,0.9384166666666666,0.0,
273,0.0,2287.59,112.133,0.0,0.0,,,30.5389,112.131,30.5389,-67.8686,,,monload-611_runway,,,,,2.4,0.9531625,0.0,
274,0.0,2334.2,113.188,0.0,0.0,,,29.4497,113.182,29.4497,-66.8179,,,monload-611_runway,,,,,2.4,0.9725833333333332,0.0,
275,0.0,2358.56,113.765,0.0,0.0,,,22.3965,113.765,22.3965,-66.235,,,monload-611_runway,,,,,2.4,0.9827333333333333,0.0,
276,0.0,2361.7,113.845,0.0,0.0,,,22.3633,113.844,22.3633,-66.1563,,,monload-611_runway,,,,,2.4,0.9840416666666666,0.0,
277,0.0,2402.17,114.78,0.0,0.0,,,22.1465,114.78,22.1465,-65.2197,,,monload-611_runway,,,,,2.4,1.0009041666666667,0.0,
278,0.0,2366.58,113.952,0.0,0.0,,,22.2797,113.952,22.2797,-66.0476,,,monload-611_runway,,,,,2.4,0.9860749999999999,0.0,
279,0.0,2355.52,113.697,0.0,0.0,,,22.3525,113.697,22.3525,-66.3032,,,monload-611_runway,,,,,2.4,0.9814666666666667,0.0,
280,0.0,2354.96,113.683,0.0,0.0,,,22.3322,113.683,22.3322,-66.3173,,,monload-611_runway,,,,,2.4,0.9812333333333334,0.0,
281,0.0,2306.62,112.576,0.0,0.0,,,23.56,112.578,23.56,-67.4223,,,monload-611_runway,,,,,2.4,0.9610916666666666,0.0,
282,0.0,2263.74,111.612,0.0,0.0,,,29.629,111.611,29.629,-68.3887,,,monload-611_runway,,,,,2.4,0.9432249999999999,0.0,
283,0.0,2286.68,112.125,0.0,0.0,,,37.3328,112.125,37.3328,-67.875,,,monload-611_runway,,,,,2.4,0.9527833333333333,0.0,
284,0.0,2285.64,112.096,0.0,0.0,,,39.715,112.095,39.715,-67.9045,,,monload-611_runway,,,,,2.4,0.9523499999999999,0.0,
285,0.0,2303.51,112.5,0.0,0.0,,,43.5736,112.5,43.5736,-67.4997,,,monload-611_runway,,,,,2.4,0.9597958333333334,0.0,
286,0.0,2315.25,112.768,0.0,0.0,,,40.9222,112.768,40.9222,-67.2318,,,monload-611_runway,,,,,2.4,0.9646875,0.0,
287,0.0,2349.28,113.574,0.0,0.0,,,30.4262,113.572,30.4262,-66.4278,,,monload-611_runway,,,,,2.4,0.9788666666666668,0.0,
288,0.0,2365.17,113.962,0.0,0.0,,,21.5106,113.961,21.5106,-66.0392,,,monload-611_runway,,,,,2.4,0.9854875000000001,0.0,
289,0.0,2372.59,114.137,0.0,0.0,,,19.4435,114.136,19.4435,-65.8639,,,monload-611_runway,,,,,2.4,0.9885791666666667,0.0,
290,0.0,2372.63,114.137,0.0,0.0,,,19.2942,114.137,19.2942,-65.8635,,,monload-611_runway,,,,,2.4,0.9885958333333333,0.0,
291,0.0,2373.36,114.154,0.0,0.0,,,19.0787,114.153,19.0787,-65.8471,,,monload-611_runway,,,,,2.4,0.9889,0.0,
292,0.0,2371.61,114.111,0.0,0.0,,,20.1105,114.114,20.1105,-65.8858,,,monload-611_runway,,,,,2.4,0.9881708333333333,0.0,
293,0.0,2344.96,113.487,0.0,0.0,,,21.9552,113.488,21.9552,-66.5125,,,monload-611_runway,,,,,2.4,0.9770666666666666,0.0,
294,0.0,2334.37,113.234,0.0,0.0,,,26.2459,113.245,26.2459,-66.7548,,,monload-611_runway,,,,,2.4,0.9726541666666666,0.0,
295,0.0,2281.05,111.982,0.0,0.0,,,36.5795,111.982,36.5795,-68.0181,,,monload-611_runway,,,,,2.4,0.9504375,0.0,
296,0.0,2262.88,111.563,0.0,0.0,,,36.6175,111.566,36.6175,-68.4337,,,monload-611_runway,,,,,2.4,0.9428666666666667,0.0,
297,0.0,2283.99,112.043,0.0,0.0,,,31.997,112.04,31.997,-67.9603,,,monload-611_runway,,,,,2.4,0.9516624999999999,0.0,
298,0.0,2336.31,113.233,0.0,0.0,,,30.1936,113.23,30.1936,-66.77,,,monload-611_runway,,,,,2.4,0.9734625,0.0,
299,0.0,2361.42,113.829,0.0,0.0,,,23.462,113.83,23.462,-66.1702,,,monload-611_runway,,,,,2.4,0.983925,0.0,
300,0.0,2358.07,113.757,0.0,0.0,,,23.7424,113.757,23.7424,-66.2427,,,monload-611_runway,,,,,2.4,0.9825291666666668,0.0,
301,0.0,2368.05,113.99,0.0,0.0,,,23.4161,113.99,23.4161,-66.0099,,,monload-611_runway,,,,,2.4,0.9866875,0.0,
302,0.0,2376.46,114.18,0.0,0.0,,,23.7776,114.178,23.7776,-65.8218,,,monload-611_runway,,,,,2.4,0.9901916666666667,0.0,
303,0.0,2364.06,113.894,0.0,0.0,,,24.0196,113.894,24.0196,-66.106,,,monload-611_runway,,,,,2.4,0.9850249999999999,0.0,
304,0.0,2339.74,113.336,0.0,0.0,,,23.9059,113.337,23.9059,-66.6634,,,monload-611_runway,,,,,2.4,0.9748916666666666,0.0,
305,0.0,2293.91,112.292,0.0,0.0,,,24.9941,112.294,24.9941,-67.706,,,monload-611_runway,,,,,2.4,0.9557958333333333,0.0,
306,0.0,2265.47,111.654,0.0,0.0,,,30.0074,111.654,30.0074,-68.3459,,,monload-611_runway,,,,,2.4,0.9439458333333333,0.0,
307,0.0,2289.23,112.183,0.0,0.0,,,39.7281,112.183,39.7281,-67.8168,,,monload-611_runway,,,,,2.4,0.9538458333333334,0.0,
308,0.0,2289.29,112.179,0.0,0.0,,,42.7821,112.177,42.7821,-67.823,,,monload-611_runway,,,,,2.4,0.9538708333333333,0.0,
309,0.0,2309.91,112.645,0.0,0.0,,,47.4591,112.645,47.4591,-67.355,,,monload-611_runway,,,,,2.4,0.9624624999999999,0.0,
310,0.0,2325.06,112.991,0.0,0.0,,,45.0843,112.991,45.0843,-67.009,,,monload-611_runway,,,,,2.4,0.9687749999999999,0.0,
311,0.0,2361.63,113.86,0.0,0.0,,,33.6873,113.858,33.6873,-66.1417,,,monload-611_runway,,,,,2.4,0.9840125000000001,0.0,
312,0.0,2376.68,114.232,0.0,0.0,,,23.4247,114.231,23.4247,-65.7694,,,monload-611_runway,,,,,2.4,0.9902833333333333,0.0,
313,0.0,2384.5,114.417,0.0,0.0,,,21.5953,114.417,21.5953,-65.5835,,,monload-611_runway,,,,,2.4,0.9935416666666667,0.0,
314,0.0,2385.16,114.432,0.0,0.0,,,21.6465,114.431,21.6465,-65.5694,,,monload-611_runway,,,,,2.4,0.9938166666666666,0.0,
315,0.0,2387.81,114.499,0.0,0.0,,,18.7854,114.494,18.7854,-65.5058,,,monload-611_runway,,,,,2.4,0.9949208333333334,0.0,
316,0.0,2388.38,114.513,0.0,0.0,,,18.2853,114.512,18.2853,-65.4877,,,monload-611_runway,,,,,2.4,0.9951583333333334,0.0,
317,0.0,2380.33,114.325,0.0,0.0,,,18.4527,114.338,18.4527,-65.6616,,,monload-611_runway,,,,,2.4,0.9918041666666666,0.0,
318,0.0,2373.6,114.164,0.0,0.0,,,19.9578,114.174,19.9578,-65.8256,,,monload-611_runway,,,,,2.4,0.989,0.0,
319,0.0,2343.61,113.445,0.0,0.0,,,30.2904,113.446,30.2904,-66.5541,,,monload-611_runway,,,,,2.4,0.9765041666666667,0.0,
320,0.0,2322.52,112.953,0.0,0.0,,,33.1171,112.953,33.1171,-67.0467,,,monload-611_runway,,,,,2.4,0.9677166666666667,0.0,
321,0.0,2333.53,113.177,0.0,0.0,,,47.7705,113.177,47.7705,-66.8231,,,monload-611_runway,,,,,2.4,0.9723041666666667,0.0,
322,0.0,2331.68,113.127,0.0,0.0,,,45.7486,113.127,45.7486,-66.8725,,,monload-611_runway,,,,,2.4,0.9715333333333332,0.0,
323,0.0,2362.31,113.844,0.0,0.0,,,37.1041,113.842,37.1041,-66.1579,,,monload-611_runway,,,,,2.4,0.9842958333333333,0.0,
324,0.0,2372.31,114.071,0.0,0.0,,,37.2912,114.071,37.2912,-65.9294,,,monload-611_runway,,,,,2.4,0.9884625,0.0,
325,0.0,2380.11,114.249,0.0,0.0,,,38.3299,114.25,38.3299,-65.7505,,,monload-611_runway,,,,,2.4,0.9917125000000001,0.0,
326,0.0,2374.24,114.114,0.0,0.0,,,38.2147,114.114,38.2147,-65.8859,,,monload-611_runway,,,,,2.4,0.9892666666666666,0.0,
327,0.0,2328.31,113.064,0.0,0.0,,,38.4674,113.064,38.4674,-66.9362,,,monload-611_runway,,,,,2.4,0.9701291666666666,0.0,
328,0.0,2333.12,113.18,0.0,0.0,,,37.637,113.18,37.637,-66.82,,,monload-611_runway,,,,,2.4,0.9721333333333333,0.0,
329,0.0,2314.77,112.77,0.0,0.0,,,36.3999,112.77,36.3999,-67.2301,,,monload-611_runway,,,,,2.4,0.9644874999999999,0.0,
330,0.0,2296.19,112.351,0.0,0.0,,,38.3616,112.351,38.3616,-67.6488,,,monload-611_runway,,,,,2.4,0.9567458333333334,0.0,
331,0.0,2286.45,112.106,0.0,0.0,,,50.6711,112.106,50.6711,-67.8939,,,monload-611_runway,,,,,2.4,0.9526874999999999,0.0,
332,0.0,2288.47,112.147,0.0,0.0,,,52.2732,112.146,52.2732,-67.8537,,,monload-611_runway,,,,,2.4,0.9535291666666665,0.0,
333,0.0,2308.88,112.614,0.0,0.0,,,54.4538,112.613,54.4538,-67.3868,,,monload-611_runway,,,,,2.4,0.9620333333333334,0.0,
334,0.0,2320.37,112.874,0.0,0.0,,,53.3133,112.874,53.3133,-67.1258,,,monload-611_runway,,,,,2.4,0.9668208333333332,0.0,
335,0.0,2344.47,113.445,0.0,0.0,,,43.3089,113.444,43.3089,-66.5558,,,monload-611_runway,,,,,2.4,0.9768625,0.0,
336,0.0,2362.48,113.887,0.0,0.0,,,30.8751,113.886,30.8751,-66.1141,,,monload-611_runway,,,,,2.4,0.9843666666666667,0.0,
337,0.0,2377.48,114.244,0.0,0.0,,,26.7263,114.243,26.7263,-65.7571,,,monload-611_runway,,,,,2.4,0.9906166666666667,0.0,
338,0.0,2380.04,114.304,0.0,0.0,,,26.0452,114.3,26.0452,-65.7001,,,monload-611_runway,,,,,2.4,0.9916833333333334,0.0,
339,0.0,2384.1,114.405,0.0,0.0,,,22.7621,114.398,22.7621,-65.6019,,,monload-611_runway,,,,,2.4,0.993375,0.0,
340,0.0,2385.46,114.438,0.0,0.0,,,22.1632,114.436,22.1632,-65.5642,,,monload-611_runway,,,,,2.4,0.9939416666666667,0.0,
341,0.0,2378.69,114.28,0.0,0.0,,,21.9087,114.292,21.9087,-65.7079,,,monload-611_runway,,,,,2.4,0.9911208333333333,0.0,
342,0.0,2373.11,114.148,0.0,0.0,,,23.0151,114.157,23.0151,-65.8434,,,monload-611_runway,,,,,2.4,0.9887958333333334,0.0,
343,0.0,2343.84,113.449,0.0,0.0,,,32.8604,113.451,32.8604,-66.5495,,,monload-611_runway,,,,,2.4,0.9766,0.0,
344,0.0,2348.64,113.56,0.0,0.0,,,35.3154,113.554,35.3154,-66.4465,,,monload-611_runway,,,,,2.4,0.9785999999999999,0.0,
345,0.0,2348.02,113.505,0.0,0.0,,,52.035,113.505,52.035,-66.4948,,,monload-611_runway,,,,,2.4,0.9783416666666667,0.0,
346,0.0,2328.8,113.06,0.0,0.0,,,50.6924,113.06,50.6924,-66.9398,,,monload-611_runway,,,,,2.4,0.9703333333333334,0.0,
347,0.0,2399.62,114.696,0.0,0.0,,,41.6874,114.697,41.6874,-65.3032,,,monload-611_runway,,,,,2.4,0.9998416666666666,0.0,
348,0.0,2400.13,114.711,0.0,0.0,,,40.465,114.71,40.465,-65.2895,,,monload-611_runway,,,,,2.4,1.0000541666666667,0.0,
349,0.0,2415.37,115.408,0.0,0.0,,,41.1442,115.408,41.1442,-64.5917,,,monload-611_runway,,,,,2.4,1.0064041666666665,0.0,
350,0.0,2389.76,114.803,0.0,0.0,,,42.0184,114.803,42.0184,-65.1968,,,monload-611_runway,,,,,2.4,0.9957333333333335,0.0,
351,0.0,2368.25,114.296,0.0,0.0,,,42.2929,114.297,42.2929,-65.7034,,,monload-611_runway,,,,,2.4,0.9867708333333334,0.0,
352,0.0,2366.13,114.246,0.0,0.0,,,41.9697,114.247,41.9697,-65.7532,,,monload-611_runway,,,,,2.4,0.9858875,0.0,
353,0.0,2322.57,113.245,0.0,0.0,,,41.6552,113.246,41.6552,-66.7543,,,monload-611_runway,,,,,2.4,0.9677375,0.0,
354,0.0,2292.83,112.252,0.0,0.0,,,42.6471,112.25,42.6471,-67.7499,,,monload-611_runway,,,,,2.4,0.9553458333333333,0.0,
355,0.0,2284.71,112.053,0.0,0.0,,,52.9859,112.052,52.9859,-67.9481,,,monload-611_runway,,,,,2.4,0.9519625,0.0,
356,0.0,2292.89,112.242,0.0,0.0,,,53.3914,112.241,53.3914,-67.7587,,,monload-611_runway,,,,,2.4,0.9553708333333333,0.0,
357,0.0,2299.51,112.392,0.0,0.0,,,55.3694,112.391,55.3694,-67.6088,,,monload-611_runway,,,,,2.4,0.9581291666666668,0.0,
358,0.0,2310.37,112.64,0.0,0.0,,,54.444,112.64,54.444,-67.3604,,,monload-611_runway,,,,,2.4,0.9626541666666666,0.0,
359,0.0,2336.53,113.256,0.0,0.0,,,44.1868,113.254,44.1868,-66.7456,,,monload-611_runway,,,,,2.4,0.9735541666666667,0.0,
360,0.0,2357.84,113.774,0.0,0.0,,,30.9006,113.773,30.9006,-66.2272,,,monload-611_runway,,,,,2.4,0.9824333333333334,0.0,
361,0.0,2372.13,114.115,0.0,0.0,,,26.2408,114.114,26.2408,-65.8865,,,monload-611_runway,,,,,2.4,0.9883875000000001,0.0,
362,0.0,2376.04,114.207,0.0,0.0,,,25.1168,114.2,25.1168,-65.8002,,,monload-611_runway,,,,,2.4,0.9900166666666667,0.0,
363,0.0,2380.71,114.323,0.0,0.0,,,21.1972,114.315,21.1972,-65.6855,,,monload-611_runway,,,,,2.4,0.9919625,0.0,
364,0.0,2382.19,114.359,0.0,0.0,,,20.3977,114.357,20.3977,-65.6435,,,monload-611_runway,,,,,2.4,0.9925791666666667,0.0,
365,0.0,2375.53,114.204,0.0,0.0,,,20.368,114.216,20.368,-65.7839,,,monload-611_runway,,,,,2.4,0.9898041666666667,0.0,
