hour,671_hospital,634a_supermarket,634b_supermarket,634c_supermarket,645_warehouse1,646_med_office,692_warehouse2,675a_residential1,675b_residential1,675c_residential1,611_hotel,652_med_apartment,670a_residential2,670b_residential2,670c_residential2
3276,638.528,129.5396667,129.5396667,43.17988889,100.206,206.2373333,100.206,259.0987657,38.86481486,155.4592594,213.416,108.94125,12.95493829,51.81975314,103.6395063
3277,661.981,132.16,132.16,44.05333333,113.3563333,213.5933333,113.3563333,265.1242769,39.76864154,159.0745661,217.646,111.47475,13.25621385,53.02485538,106.0497108
3278,664.726,130.896,130.896,43.632,117.16,211.9096667,117.16,271.4738362,40.72107543,162.8843017,219.519,114.1445,13.57369181,54.29476724,108.5895345
3279,663.946,129.0536667,129.0536667,43.01788889,117.8016667,213.2713333,117.8016667,277.2736435,41.59104653,166.3641861,218.408,116.5831,13.86368218,55.4547287,110.9094574
3280,666.869,128.9623333,128.9623333,42.98744444,118.2003333,217.344,118.2003333,309.7778695,46.46668043,185.8667217,225.564,130.2499,15.48889348,61.9555739,123.9111478
3281,664.014,127.9266667,127.9266667,42.64222222,37.02266667,194.7636667,37.02266667,320.8031161,48.12046742,192.4818697,244.168,134.8856,16.04015581,64.16062322,128.3212464
3282,490.047,118.6873333,118.6873333,39.56244444,9.141666667,138.5076667,9.141666667,307.8939905,46.18409858,184.7363943,264.33,129.4578,15.39469953,61.5787981,123.1575962
3283,484.929,115.5923333,115.5923333,38.53077778,13.1,132.6966667,13.1,282.1004739,42.31507109,169.2602843,279.562,118.6126,14.1050237,56.42009478,112.8401896
3284,409.249,107.735,107.735,35.91166667,32.89233333,119.658,32.89233333,280.2145734,42.03218601,168.128744,318.077,117.81965,14.01072867,56.04291468,112.0858294
3285,389.926,79.558,79.558,26.51933333,32.89233333,116.3963333,32.89233333,248.7103182,37.30654773,149.2261909,302.434,104.5733,12.43551591,49.74206364,99.48412728
3286,333.575,46.377,46.377,15.459,32.89233333,40.896,32.89233333,215.0464162,32.25696243,129.0278497,242.225,90.4189,10.75232081,43.00928324,86.01856648
3287,332.113,55.32233333,55.32233333,18.44077778,32.89233333,45.44,32.89233333,186.3061428,27.94592142,111.7836857,185.239,78.3347,9.31530714,37.26122856,74.52245712
3288,324.509,49.89533333,49.89533333,16.63177778,32.89233333,40.932,32.89233333,166.5235107,24.97852661,99.91410642,168.357,70.01685,8.326175535,33.30470214,66.60940428
3289,324.008,47.472,47.472,15.824,32.89233333,37.28666667,32.89233333,161.1144639,24.16716959,96.66867834,160.898,67.74255,8.055723195,32.22289278,64.44578556
3290,323.395,46.80033333,46.80033333,15.60011111,32.89233333,59.777,32.89233333,155.5426201,23.33139302,93.32557206,151.646,65.3998,7.777131005,31.10852402,62.21704804
3291,322.543,46.439,46.439,15.47966667,32.89233333,37.28666667,32.89233333,146.3629612,21.95444418,87.81777672,147.194,61.5401,7.31814806,29.27259224,58.54518448
3292,386.825,49.05,49.05,16.35,32.89233333,45.12866667,32.89233333,146.0260701,21.90391052,87.61564206,146.073,61.39845,7.301303505,29.20521402,58.41042804
3293,386.448,48.764,48.764,16.25466667,32.89233333,52.96166667,32.89233333,161.6280653,24.2442098,96.97683918,164.574,67.9585,8.081403265,32.32561306,64.65122612
3294,521.728,71.49366667,71.49366667,23.83122222,31.40833333,87.72133333,31.40833333,176.7398857,26.51098286,106.0439314,225.336,74.31245,8.836994285,35.34797714,70.69595428
3295,594.578,73.78733333,73.78733333,24.59577778,50.37,106.2623333,50.37,205.3689719,30.80534579,123.2213831,267.524,86.3499,10.2684486,41.07379438,82.14758876
3296,615.034,104.0563333,104.0563333,34.68544444,80.22466667,202.8566667,80.22466667,234.2542047,35.13813071,140.5525228,250.23,98.49505,11.71271024,46.85084094,93.70168188
3297,632.474,124.4016667,124.4016667,41.46722222,98.157,204.2883333,98.157,246.9661664,37.04492496,148.1796998,251.126,103.83995,12.34830832,49.39323328,98.78646656
3298,639.45,124.7283333,124.7283333,41.57611111,99.52333333,206.972,99.52333333,249.4410616,37.41615924,149.664637,210.548,104.88055,12.47205308,49.88821232,99.77642464
3299,644.468,129.832,129.832,43.27733333,104.6003333,210.2973333,104.6003333,257.1837305,38.57755958,154.3102383,211.016,108.13605,12.85918653,51.4367461,102.8734922
3300,628.933,129.9363333,129.9363333,43.31211111,100.307,206.8403333,100.307,262.3323497,39.34985246,157.3994098,213.63,110.30085,13.11661749,52.46646994,104.9329399
3301,649.865,132.1043333,132.1043333,44.03477778,114.066,212.486,114.066,264.388658,39.6582987,158.6331948,216.653,111.16545,13.2194329,52.8777316,105.7554632
3302,654.935,133.308,133.308,44.436,121.189,215.5173333,121.189,280.6211497,42.09317246,168.3726898,221.664,117.9906,14.03105749,56.12422994,112.2484599
3303,660.924,132.336,132.336,44.112,123.687,218.1713333,123.687,291.2414848,43.68622272,174.7448909,222.372,122.45605,14.56207424,58.24829696,116.4965939
3304,667.889,131.615,131.615,43.87166667,121.057,219.8746667,121.057,313.7035489,47.05553234,188.2221293,226.664,131.9005,15.68517745,62.74070978,125.4814196
3305,669.93,131.0383333,131.0383333,43.67944444,38.395,202.384,38.395,337.4106712,50.61160068,202.4464027,249.587,141.86845,16.87053356,67.48213424,134.9642685
3306,498.241,121.983,121.983,40.661,16.82166667,144.7676667,16.82166667,329.4458658,49.41687987,197.6675195,272.146,138.51955,16.47229329,65.88917316,131.7783463
3307,492.479,118.1306667,118.1306667,39.37688889,13.1,137.1876667,13.1,299.9846003,44.99769005,179.9907602,286.476,126.1322,14.99923002,59.99692006,119.9938401
3308,415.918,109.7143333,109.7143333,36.57144444,32.89233333,122.981,32.89233333,292.5639579,43.88459369,175.5383747,323.504,123.0121,14.6281979,58.51279158,117.0255832
3309,394.869,81.283,81.283,27.09433333,32.89233333,120.07,32.89233333,257.7817628,38.66726442,154.6690577,307.269,108.3875,12.88908814,51.55635256,103.1127051
3310,336.381,46.553,46.553,15.51766667,32.89233333,40.896,32.89233333,220.5302616,33.07953924,132.318157,245.34,92.72465,11.02651308,44.10605232,88.21210464
3311,334.204,55.38633333,55.38633333,18.46211111,32.89233333,49.331,32.89233333,189.0400387,28.35600581,113.4240232,186.903,79.4842,9.452001935,37.80800774,75.61601548
3312,325.663,49.82366667,49.82366667,16.60788889,32.89233333,37.28666667,32.89233333,163.7157676,24.55736514,98.22946056,167.575,68.8363,8.18578838,32.74315352,65.48630704
3313,323.573,47.28666667,47.28666667,15.76222222,32.89233333,41.71366667,32.89233333,152.9044522,22.93566783,91.74267132,158.149,64.29055,7.64522261,30.58089044,61.16178088
3314,322.265,46.72233333,46.72233333,15.57411111,32.89233333,45.02866667,32.89233333,148.1702579,22.22553869,88.90215474,149.622,62.3,7.408512895,29.63405158,59.26810316
3315,320.149,46.39966667,46.39966667,15.46655556,32.89233333,47.99433333,32.89233333,141.7687319,21.26530979,85.06123914,146.478,59.6084,7.088436595,28.35374638,56.70749276
3316,385.13,55.83233333,55.83233333,18.61077778,32.89233333,37.28666667,32.89233333,145.3059103,21.79588655,87.18354618,146.962,61.09565,7.265295515,29.06118206,58.12236412
3317,385.835,55.61666667,55.61666667,18.53888889,32.89233333,60.42666667,32.89233333,159.4336947,23.91505421,95.66021682,164.832,67.03585,7.971684735,31.88673894,63.77347788
3318,520.695,78.65233333,78.65233333,26.21744444,31.40833333,86.866,31.40833333,170.4311148,25.56466722,102.2586689,224.432,71.65985,8.52155574,34.08622296,68.17244592
3319,592.836,79.116,79.116,26.372,50.00033333,108.5346667,50.00033333,205.9683123,30.89524685,123.5809874,269.044,86.6019,10.29841562,41.19366246,82.38732492
3320,615.6,105.035,105.035,35.01166667,80.512,205.1506667,80.512,240.9397039,36.14095559,144.5638223,253.087,101.30605,12.0469852,48.18794078,96.37588156
3321,639.446,124.713,124.713,41.571,98.223,205.795,98.223,250.4775399,37.57163099,150.2865239,252.038,105.31635,12.523877,50.09550798,100.191016
3322,650.073,126.307,126.307,42.10233333,103.6706667,210.5613333,103.6706667,262.197617,39.32964255,157.3185702,214.498,110.2442,13.10988085,52.4395234,104.8790468
3323,656.843,131.5856667,131.5856667,43.86188889,109.431,213.0716667,109.431,267.8679239,40.18018859,160.7207543,215.244,112.62835,13.3933962,53.57358478,107.1471696
3324,641.578,131.5853333,131.5853333,43.86177778,101.1963333,209.1123333,101.1963333,266.7892302,40.01838453,160.0735381,216.494,112.1748,13.33946151,53.35784604,106.7156921
3325,664.101,134.423,134.423,44.80766667,116.383,216.8873333,116.383,276.4854633,41.4728195,165.891278,221.596,116.2517,13.82427317,55.29709266,110.5941853
3326,670.023,134.586,134.586,44.862,123.1193333,218.3116667,123.1193333,288.9682724,43.34524086,173.3809634,225.16,121.50025,14.44841362,57.79365448,115.587309
3327,672.928,134.0023333,134.0023333,44.66744444,127.095,223.493,127.095,304.0768821,45.61153232,182.4461293,226.591,127.85285,15.20384411,60.81537642,121.6307528
3328,677.186,132.75,132.75,44.25,126.1446667,227.8353333,126.1446667,333.8733739,50.08100609,200.3240243,232.47,140.38115,16.6936687,66.77467478,133.5493496
3329,678.738,130.8336667,130.8336667,43.61122222,40.70366667,206.3126667,40.70366667,345.5104471,51.82656707,207.3062683,251.255,145.2741,17.27552236,69.10208942,138.2041788
3330,503.935,121.3983333,121.3983333,40.46611111,18.70766667,150.7696667,18.70766667,343.5631855,51.53447783,206.1379113,275.219,144.45535,17.17815928,68.7126371,137.4252742
3331,496.043,115.3663333,115.3663333,38.45544444,13.1,138.1873333,13.1,306.5824578,45.98736867,183.9494747,287.848,128.90635,15.32912289,61.31649156,122.6329831
3332,421.241,107.939,107.939,35.97966667,32.89233333,124.3756667,32.89233333,296.9532937,44.54299406,178.1719762,324.962,124.85765,14.84766469,59.39065874,118.7813175
3333,402.061,80.869,80.869,26.95633333,32.89233333,121.641,32.89233333,265.7181471,39.85772207,159.4308883,310.198,111.72445,13.28590736,53.14362942,106.2872588
3334,344.943,46.622,46.622,15.54066667,32.89233333,40.896,32.89233333,226.5774157,33.98661236,135.9464494,247.769,95.26725,11.32887079,45.31548314,90.63096628
3335,343.521,55.40933333,55.40933333,18.46977778,32.89233333,49.46266667,32.89233333,192.0963178,28.81444767,115.2577907,188.173,80.76925,9.60481589,38.41926356,76.83852712
3336,335.54,49.99733333,49.99733333,16.66577778,32.89233333,37.28666667,32.89233333,168.8378683,25.32568025,101.302721,169.507,70.98995,8.441893415,33.76757366,67.53514732
3337,333.755,46.809,46.809,15.603,32.89233333,45.079,32.89233333,161.6819346,24.25229019,97.00916076,170.993,67.98115,8.08409673,32.33638692,64.67277384
3338,332.471,46.37066667,46.37066667,15.45688889,32.89233333,32.68833333,32.89233333,158.0904112,23.71356168,94.85424672,154.166,66.47105,7.90452056,31.61808224,63.23616448
3339,332.34,45.992,45.992,15.33066667,32.89233333,32.68833333,32.89233333,150.3343047,22.55014571,90.20058282,150.404,63.2099,7.516715235,30.06686094,60.13372188
3340,349.034,48.786,48.786,16.262,32.89233333,32.68833333,32.89233333,153.5699103,23.03548655,92.14194618,150.826,64.57035,7.678495515,30.71398206,61.42796412
3341,350.147,48.59566667,48.59566667,16.19855556,32.89233333,32.68833333,32.89233333,173.1155413,25.9673312,103.8693248,158.849,72.78855,8.655777065,34.62310826,69.24621652
3342,391.935,67.533,67.533,22.511,21.017,96.33266667,21.017,187.29993,28.0949895,112.379958,197.463,78.75255,9.3649965,37.459986,74.919972
3343,459.798,69.75366667,69.75366667,23.25122222,19.533,91.714,19.533,203.7456395,30.56184593,122.2473837,228.611,85.66735,10.18728198,40.7491279,81.4982558
3344,471.83,93.292,93.292,31.09733333,24.04233333,126.567,24.04233333,216.7930653,32.5189598,130.0758392,304.869,91.1533,10.83965327,43.35861306,86.71722612
3345,539.6,109.0023333,109.0023333,36.33411111,39.15633333,131.2316667,39.15633333,204.1369945,30.62054918,122.4821967,274.012,85.8319,10.20684973,40.8273989,81.6547978
3346,549.644,125.5806667,125.5806667,41.86022222,39.628,132.0843333,39.628,195.7603804,29.36405706,117.4562282,214.649,82.30985,9.78801902,39.15207608,78.30415216
3347,550.931,132.317,132.317,44.10566667,40.98633333,143.724,40.98633333,253.1851551,37.97777327,151.9110931,222.878,106.4548,12.65925776,50.63703102,101.274062
3348,537.114,133.8326667,133.8326667,44.61088889,28.12133333,144.482,28.12133333,263.17321,39.4759815,157.903926,226.597,110.6544,13.1586605,52.634642,105.269284
3349,536.996,136.79,136.79,45.59666667,39.36966667,145.5606667,39.36966667,276.748745,41.51231175,166.049247,232.98,116.3624,13.83743725,55.349749,110.699498
3350,539.32,135.5153333,135.5153333,45.17177778,45.89766667,107.5106667,45.89766667,287.3552858,43.10329287,172.4131715,235.599,120.82205,14.36776429,57.47105716,114.9421143
3351,494.793,132.8083333,132.8083333,44.26944444,34.20266667,98.654,34.20266667,252.3742619,37.85613929,151.4245571,218.94,106.11385,12.6187131,50.47485238,100.9497048
3352,501.039,128.8846667,128.8846667,42.96155556,9.141666667,92.94433333,9.141666667,232.5904406,34.88856609,139.5542644,208.924,97.7955,11.62952203,46.51808812,93.03617624
3353,483.009,124.9016667,124.9016667,41.63388889,9.141666667,80.20066667,9.141666667,246.1764403,36.92646605,147.7058642,216.576,103.5079,12.30882202,49.23528806,98.47057612
3354,453.507,107.495,107.495,35.83166667,9.141666667,23.45333333,9.141666667,258.4217727,38.76326591,155.0530636,264.253,108.6566,12.92108864,51.68435454,103.3687091
3355,448.141,91.77133333,91.77133333,30.59044444,13.1,33.242,13.1,261.1360473,39.1704071,156.6816284,283.37,109.79785,13.05680237,52.22720946,104.4544189
3356,388.604,91.574,91.574,30.52466667,32.89233333,32.68833333,32.89233333,269.5167045,40.42750568,161.7100227,317.836,113.3216,13.47583523,53.9033409,107.8066818
3357,392.529,71.31633333,71.31633333,23.77211111,32.89233333,32.68833333,32.89233333,245.2741001,36.79111502,147.1644601,314.235,103.1285,12.26370501,49.05482002,98.10964004
3358,378.019,46.08033333,46.08033333,15.36011111,32.89233333,32.68833333,32.89233333,211.4435957,31.71653936,126.8661574,260.823,88.90405,10.57217979,42.28871914,84.57743828
3359,377.808,54.73966667,54.73966667,18.24655556,32.89233333,32.68833333,32.89233333,181.3366123,27.20049185,108.8019674,194.045,76.2452,9.066830615,36.26732246,72.53464492
3360,370.701,49.37566667,49.37566667,16.45855556,32.89233333,32.68833333,32.89233333,160.7320277,24.10980416,96.43921662,173.195,67.58175,8.036601385,32.14640554,64.29281108
3361,361.371,46.97466667,46.97466667,15.65822222,32.89233333,32.68833333,32.89233333,156.7040799,23.50561199,94.02244794,171.462,65.88815,7.835203995,31.34081598,62.68163196
3362,359.625,46.31666667,46.31666667,15.43888889,32.89233333,32.68833333,32.89233333,149.3175666,22.39763499,89.59053996,152.18,62.7824,7.46587833,29.86351332,59.72702664
3363,358.154,45.947,45.947,15.31566667,32.89233333,32.68833333,32.89233333,142.188508,21.3282762,85.3131048,148.18,59.7849,7.1094254,28.4377016,56.8754032
3364,374.438,48.48833333,48.48833333,16.16277778,32.89233333,32.68833333,32.89233333,142.0548456,21.30822684,85.23290736,147.107,59.7287,7.10274228,28.41096912,56.82193824
3365,374.346,48.095,48.095,16.03166667,32.89233333,32.68833333,32.89233333,157.4481419,23.61722129,94.46888514,153.963,66.201,7.872407095,31.48962838,62.97925676
3366,414.557,64.902,64.902,21.634,21.017,25.05,21.017,177.3490961,26.60236442,106.4094577,195.001,74.5686,8.867454805,35.46981922,70.93963844
3367,415.577,68.20033333,68.20033333,22.73344444,9.141666667,17.412,9.141666667,185.9135987,27.88703981,111.5481592,222.908,78.16965,9.295679935,37.18271974,74.36543948
3368,462.783,77.62733333,77.62733333,25.87577778,9.141666667,47.25533333,9.141666667,195.2963673,29.2944551,117.1778204,298.027,82.11475,9.764818365,39.05927346,78.11854692
3369,466.561,73.13433333,73.13433333,24.37811111,9.141666667,62.84166667,9.141666667,231.0068264,34.65102396,138.6040958,283.36,97.12965,11.55034132,46.20136528,92.40273056
3370,476.762,91.10566667,91.10566667,30.36855556,9.141666667,59.94433333,9.141666667,255.6853796,38.35280694,153.4112278,234.936,107.50605,12.78426898,51.13707592,102.2741518
3371,480.608,98.67333333,98.67333333,32.89111111,9.141666667,64.77633333,9.141666667,269.1150038,40.36725057,161.4690023,228.684,113.1527,13.45575019,53.82300076,107.6460015
3372,481.25,112.256,112.256,37.41866667,9.141666667,59.94766667,9.141666667,271.1130428,40.66695642,162.6678257,227.916,113.9928,13.55565214,54.22260856,108.4452171
3373,476.171,111.605,111.605,37.20166667,9.141666667,56.115,9.141666667,218.6604148,32.79906222,131.1962489,211.467,91.93845,10.93302074,43.73208296,87.46416592
3374,474.129,111.4603333,111.4603333,37.15344444,9.141666667,52.242,9.141666667,208.0401986,31.20602979,124.8241192,208.586,87.47305,10.40200993,41.60803972,83.21607944
3375,473.477,104.1146667,104.1146667,34.70488889,9.141666667,34.73833333,9.141666667,193.4407905,29.01611858,116.0644743,197.27,81.33455,9.672039525,38.6881581,77.3763162
3376,462.924,98.75266667,98.75266667,32.91755556,9.141666667,17.412,9.141666667,168.6902926,25.30354389,101.2141756,184.133,70.9279,8.43451463,33.73805852,67.47611704
3377,438.33,86.045,86.045,28.68166667,9.141666667,17.412,9.141666667,201.7175145,30.25762718,121.0305087,197.94,84.8146,10.08587573,40.3435029,80.6870058
3378,410.642,84.12733333,84.12733333,28.04244444,9.141666667,17.412,9.141666667,219.7197251,32.95795877,131.8318351,247.359,92.38385,10.98598626,43.94394502,87.88789004
3379,407.305,81.44466667,81.44466667,27.14822222,13.1,19.958,13.1,214.7113088,32.20669632,128.8267853,263.197,90.278,10.73556544,42.94226176,85.88452352
3380,395.985,80.19933333,80.19933333,26.73311111,32.89233333,32.68833333,32.89233333,227.2948404,34.09422606,136.3769042,299.158,95.5689,11.36474202,45.45896808,90.91793616
3381,399.725,70.78566667,70.78566667,23.59522222,32.89233333,32.68833333,32.89233333,203.9573113,30.5935967,122.3743868,295.525,85.75635,10.19786557,40.79146226,81.58292452
3382,384.111,45.427,45.427,15.14233333,32.89233333,32.68833333,32.89233333,179.9888099,26.99832149,107.9932859,247.042,75.6785,8.999440495,35.99776198,71.99552396
